# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.510705876694265135e-02,5.323436166510854550e-03,6.078105080471754573e-03,1.273218232272950792e-02,5.188027894922039689e-03,9.254690980263888603e-03,1.236757574809827474e-02,8.851617374154279599e-03,5.904916902587746368e-03
-1.096093750000000000e+01,1.681011915754882305e-02,5.972607401547686164e-03,6.532475525655842899e-03,1.356771856509915095e-02,5.620031761391862911e-03,9.935225517053841368e-03,1.336232847687617194e-02,9.966668124445802329e-03,6.081600989332486967e-03
-1.060156250000000000e+01,1.811897883852589194e-02,6.454360379052356475e-03,6.955411365688850614e-03,1.499006103772242658e-02,6.203856758388791651e-03,1.076056601922609560e-02,1.417984048043688036e-02,1.102870248157785359e-02,7.015038268866966367e-03
-1.024218750000000000e+01,1.934890837353786183e-02,7.247763588876405053e-03,7.597243086467449572e-03,1.550246309949476417e-02,6.733898875381507179e-03,1.150219037358336804e-02,1.543727985280524996e-02,1.166028183827932593e-02,7.772508845161049673e-03
-9.882812500000000000e+00,2.094079882032988740e-02,7.607469047676792585e-03,8.234978100322452171e-03,1.658776737029829876e-02,7.586157138227420452e-03,1.262584681188319395e-02,1.662062977662096333e-02,1.237939410354717620e-02,8.297289893937199665e-03
-9.523437500000000000e+00,2.317260739952299933e-02,8.271372525053494532e-03,8.791371434372785218e-03,1.749224725953052451e-02,8.277834132423542157e-03,1.373162855099032374e-02,1.782739805559114057e-02,1.354027242584327287e-02,9.301429680465062716e-03
-9.164062500000000000e+00,2.425952259988501877e-02,8.958144388104438693e-03,9.391039168175649085e-03,1.907582412314696302e-02,8.811505414171010714e-03,1.477075581847710553e-02,1.922203188396588019e-02,1.469826399217091621e-02,9.726955634893076283e-03
-8.804687500000000000e+00,2.588831805309623618e-02,9.532835054181018966e-03,1.027688590346589013e-02,2.048961906477840544e-02,9.852056514617502786e-03,1.631810857479364801e-02,2.015769918452710655e-02,1.612653734154017096e-02,1.040374521884333478e-02
-8.445312500000000000e+00,2.844457876031362964e-02,1.032787302851794625e-02,1.188072699495851779e-02,2.256503663146728483e-02,1.041126868962124682e-02,1.757791045961315524e-02,2.136847598460324404e-02,1.725788187458727682e-02,1.187940715587475216e-02
-8.085937500000000000e+00,3.041159667294000141e-02,1.188049356447130542e-02,1.307780692741794537e-02,2.418446339804684875e-02,1.138569908713946491e-02,1.866728451932776062e-02,2.338270396697037998e-02,1.870583978836264441e-02,1.322797036492681655e-02
