# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,3.038053905594412241e-01,4.437357775537071891e-01,3.522549251272579784e-01
-8.006249999999999201e-01,3.173694653663092780e-01,4.475555068085656507e-01,3.728608225632246143e-01
-7.743750000000000355e-01,3.308197633441840591e-01,4.625746479884781936e-01,4.007425722275979041e-01
-7.481249999999999289e-01,3.450934445865352918e-01,4.716446438088272020e-01,4.225633159376691594e-01
-7.218750000000000444e-01,3.656928076268335381e-01,4.910415775810488825e-01,4.313313584467619033e-01
-6.956249999999999378e-01,3.733005863797447810e-01,5.073580899984139192e-01,4.526000883859851998e-01
-6.693750000000000533e-01,3.957895491977967972e-01,5.189337307457343451e-01,4.742653653575907291e-01
-6.431249999999999467e-01,4.167127276474707487e-01,5.383917561486486481e-01,4.785655399620935557e-01
-6.168750000000000622e-01,4.345710770279467283e-01,5.481056658420427885e-01,5.021939227362508529e-01
-5.906249999999999556e-01,4.506694149818042394e-01,5.620574554176425153e-01,5.150692241205806488e-01
-5.643749999999999600e-01,4.683330885265452048e-01,5.746667977005636141e-01,5.325768499756466934e-01
-5.381249999999999645e-01,4.906948989938850203e-01,5.848899267287755999e-01,5.337712726721538514e-01
-5.118749999999999689e-01,5.043272040498858466e-01,5.986445401583085912e-01,5.584889386784734899e-01
-4.856249999999999734e-01,5.201866225747296957e-01,6.245794490897642603e-01,5.746280687216253069e-01
-4.593749999999999778e-01,5.246745837138394597e-01,6.230846118877365614e-01,5.820970616068101844e-01
-4.331249999999999822e-01,5.436269143738592380e-01,6.319391863336255577e-01,5.890327174084923900e-01
-4.068749999999999867e-01,5.600046615810994055e-01,6.482206213568080244e-01,6.054922229064227945e-01
-3.806249999999999911e-01,5.713938985880311350e-01,6.531862509168061548e-01,6.155312947226669884e-01
-3.543749999999999956e-01,5.824163303052336538e-01,6.569851414865286454e-01,6.285324139357502116e-01
-3.281250000000000000e-01,6.043307413626334279e-01,6.789491326488807932e-01,6.469507456616538921e-01
-3.018749999999999489e-01,6.141380897001931238e-01,6.874777124562562181e-01,6.628540756531403622e-01
-2.756249999999999534e-01,6.248851193354882927e-01,6.884569563202314058e-01,6.753909611703690086e-01
-2.493749999999999578e-01,6.425054510258875196e-01,6.836785029350684884e-01,6.812932765192439843e-01
-2.231249999999999623e-01,6.594002798672866650e-01,6.974160974092226128e-01,6.945123982000482865e-01
-1.968749999999999667e-01,6.789295724107639041e-01,7.030219380448775590e-01,7.070089383509287062e-01
-1.706249999999999711e-01,6.862923438482370075e-01,6.943976100017154041e-01,7.237456648844499130e-01
-1.443749999999999756e-01,6.936085584884588151e-01,6.925294387743771152e-01,7.292089050883393542e-01
-1.181249999999999800e-01,7.028258945718603989e-01,6.998957689090982148e-01,7.239474515481664207e-01
-9.187499999999998446e-02,7.093156419650944455e-01,7.093135712622293809e-01,7.339106270649048414e-01
-6.562499999999998890e-02,7.239458368372877484e-01,7.009799556310559732e-01,7.422533891407571138e-01
-3.937499999999999334e-02,7.252289759770924604e-01,6.924084093561168052e-01,7.482364259119058669e-01
-1.312499999999999778e-02,7.418035669845152169e-01,6.861103742578019693e-01,7.513153649732764450e-01
1.312499999999999778e-02,7.381652934134288468e-01,6.873875972863245920e-01,7.494690792834524107e-01
3.937499999999999334e-02,7.536198719352786846e-01,6.874428254666259397e-01,7.502093431103046273e-01
6.562499999999998890e-02,7.517761262078334061e-01,6.869720934482236308e-01,7.581419160144544644e-01
9.187499999999998446e-02,7.525096229312506768e-01,6.849494566173807142e-01,7.522134332948436919e-01
1.181249999999999800e-01,7.560590902736480379e-01,6.761335421608032359e-01,7.378756427900950987e-01
1.443749999999999756e-01,7.600527110033333811e-01,6.667774784660102094e-01,7.275132677170099704e-01
1.706249999999999711e-01,7.676687723359814086e-01,6.630618103149684694e-01,7.212469482246620656e-01
1.968750000000000222e-01,7.507033522594072084e-01,6.603723997492249032e-01,7.130292369893284077e-01
2.231250000000000178e-01,7.455873667336011534e-01,6.543641503842528850e-01,7.127451748072218818e-01
2.493750000000000133e-01,7.457836294023474366e-01,6.430428245330093162e-01,6.934461477804547691e-01
