# value,p_norm_ratio
3.906250000000000000e-02,7.223357625954102135e-02
1.171875000000000000e-01,3.123706154441450167e-01
1.953125000000000000e-01,5.581596196351427119e-01
2.734375000000000000e-01,7.257075583063378188e-01
3.515625000000000000e-01,8.523399918078943260e-01
4.296875000000000000e-01,9.329714586030448675e-01
5.078125000000000000e-01,9.782890525877908638e-01
5.859375000000000000e-01,9.887539207790421170e-01
6.640625000000000000e-01,9.439799070925379842e-01
7.421875000000000000e-01,8.695455629784507590e-01
8.203125000000000000e-01,7.909237761530855115e-01
8.984375000000000000e-01,7.207581813341694676e-01
9.765625000000000000e-01,6.305044931157310906e-01
1.054687500000000000e+00,5.294800690808988408e-01
1.132812500000000000e+00,4.581180240144342442e-01
1.210937500000000000e+00,3.730125236516926845e-01
1.289062500000000000e+00,3.119611121405124754e-01
1.367187500000000000e+00,2.542446430914522271e-01
1.445312500000000000e+00,2.189419553137509356e-01
1.523437500000000000e+00,1.799569949832292848e-01
1.601562500000000000e+00,1.540425852707677234e-01
1.679687500000000000e+00,1.309337750806685297e-01
1.757812500000000000e+00,1.119032203778164702e-01
1.835937500000000000e+00,8.885615320708559195e-02
1.914062500000000000e+00,7.938869904036927050e-02
1.992187500000000000e+00,6.759969505421674352e-02
2.070312500000000000e+00,6.065616605143759471e-02
2.148437500000000000e+00,5.222842827654026326e-02
2.226562500000000000e+00,4.342722103048313881e-02
2.304687500000000000e+00,3.753326190071579888e-02
2.382812500000000000e+00,2.851558534953286747e-02
2.460937500000000000e+00,2.703852598476700481e-02
2.539062500000000000e+00,2.171231993454519893e-02
2.617187500000000000e+00,1.981985746867770751e-02
2.695312500000000000e+00,1.625469999273803159e-02
2.773437500000000000e+00,1.441750715734552504e-02
2.851562500000000000e+00,1.273207022356858190e-02
2.929687500000000000e+00,1.329281729361751936e-02
3.007812500000000000e+00,1.137435884514336262e-02
3.085937500000000000e+00,1.057417832772906095e-02
3.164062500000000000e+00,9.332025135185785178e-03
3.242187500000000000e+00,7.933650222107912348e-03
3.320312500000000000e+00,7.774253263351080592e-03
3.398437500000000000e+00,6.694037220142429363e-03
3.476562500000000000e+00,5.846883662446760409e-03
3.554687500000000000e+00,5.449978884665809646e-03
3.632812500000000000e+00,5.288676782975631346e-03
3.710937500000000000e+00,4.528524752569552600e-03
3.789062500000000000e+00,4.210386368108227050e-03
3.867187500000000000e+00,5.011160962351189803e-03
3.945312500000000000e+00,4.249759322064097268e-03
4.023437500000000000e+00,3.683911385451687712e-03
4.101562500000000000e+00,3.847139115483099933e-03
4.179687500000000000e+00,2.606870580465297203e-03
4.257812500000000000e+00,3.165712507580876849e-03
4.335937500000000000e+00,2.762457253355429798e-03
4.414062500000000000e+00,2.365572960982363811e-03
4.492187500000000000e+00,1.762892260991880946e-03
4.570312500000000000e+00,1.681606162502342081e-03
4.648437500000000000e+00,1.482201202145191693e-03
4.726562500000000000e+00,1.281526146499141657e-03
4.804687500000000000e+00,2.162972276995080503e-03
4.882812500000000000e+00,1.162772236987080418e-03
4.960937500000000000e+00,1.160867094053731922e-03
