# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.673091058927026267e-02,1.657571849179870910e-02,1.673758616580784189e-02
-1.096093750000000000e+01,1.773603943131897565e-02,1.739015405926452179e-02,1.753609122969944020e-02
-1.060156250000000000e+01,1.858858186258932621e-02,1.828268577402554496e-02,1.858116587423955246e-02
-1.024218750000000000e+01,1.948941757146676820e-02,1.937824323651038058e-02,1.959991219890433803e-02
-9.882812500000000000e+00,2.044562442730073898e-02,2.019210671025297929e-02,2.056960098378006821e-02
-9.523437500000000000e+00,2.138816007412250308e-02,2.125125461444112712e-02,2.171320906153844515e-02
-9.164062500000000000e+00,2.241971333903969993e-02,2.272102213049118427e-02,2.314001867867223478e-02
-8.804687500000000000e+00,2.343096016196259679e-02,2.403621272276694129e-02,2.429244566698433513e-02
-8.445312500000000000e+00,2.489447528696727210e-02,2.547564493252959389e-02,2.547611130042619701e-02
-8.085937500000000000e+00,2.647253181215427492e-02,2.687021596602272994e-02,2.719388397821804332e-02
-7.726562500000000000e+00,2.801022503876596237e-02,2.852894762714126495e-02,2.851966371367795072e-02
-7.367187500000000000e+00,2.956880937416693500e-02,2.995268897434795463e-02,3.030754132818338012e-02
-7.007812500000000000e+00,3.121646305993385634e-02,3.173671117625270072e-02,3.218686099539289081e-02
-6.648437500000000000e+00,3.290824190092617174e-02,3.368988977931646617e-02,3.379107886178575604e-02
-6.289062500000000000e+00,3.480280092282227178e-02,3.588925564047484168e-02,3.556093102074427831e-02
-5.929687500000000000e+00,3.663263569934778474e-02,3.821905695382728924e-02,3.804131907257100181e-02
-5.570312500000000000e+00,3.890126281105815709e-02,4.003458235986440128e-02,4.052304940481914891e-02
-5.210937500000000000e+00,4.133311482655848551e-02,4.247867393518186402e-02,4.252471902908364076e-02
-4.851562500000000000e+00,4.362763993177604105e-02,4.537539935158053234e-02,4.518577125320728805e-02
-4.492187500000000000e+00,4.567188780654697633e-02,4.795818484553553140e-02,4.776806381492287867e-02
-4.132812500000000000e+00,4.881562821442425593e-02,5.084134671958705221e-02,5.059106713439703168e-02
-3.773437500000000000e+00,5.203187207386112539e-02,5.380294436243100720e-02,5.328763638856783003e-02
-3.414062500000000000e+00,5.488970382730524317e-02,5.683309581541312605e-02,5.610329820098019366e-02
-3.054687500000000000e+00,5.831739791089918939e-02,6.013574541424326209e-02,5.956207909848151155e-02
-2.695312500000000000e+00,6.166437408939831610e-02,6.341732092650434471e-02,6.331645615630704382e-02
-2.335937500000000000e+00,6.528859439856256330e-02,6.661032222795469637e-02,6.644470236282637443e-02
-1.976562500000000000e+00,6.933843945958138855e-02,6.995348483713753618e-02,6.990334794515008776e-02
-1.617187500000000000e+00,7.301157922814702217e-02,7.233066284313625915e-02,7.308358857558601429e-02
-1.257812500000000000e+00,7.817042682696342948e-02,7.561344657616869691e-02,7.662943417918126332e-02
-8.984375000000000000e-01,8.187116075281217209e-02,7.805446813168719078e-02,7.918742735203802841e-02
-5.390625000000000000e-01,8.436234985366179717e-02,8.032264175821536567e-02,8.125073230230174526e-02
-1.796875000000000000e-01,8.590808048273300412e-02,8.164912787516270809e-02,8.202586724440752430e-02
1.796875000000000000e-01,8.628934224838809286e-02,8.098297819052982516e-02,8.144276357502261421e-02
5.390625000000000000e-01,8.551022372067672295e-02,8.010248218331876557e-02,7.997868314970876802e-02
8.984375000000000000e-01,8.155347751815415769e-02,7.783506470256332244e-02,7.771808700560697836e-02
1.257812500000000000e+00,7.855743959209549043e-02,7.523741852461264534e-02,7.542947721189732779e-02
1.617187500000000000e+00,7.446352713916583321e-02,7.255430290972288143e-02,7.209245813088520360e-02
1.976562500000000000e+00,6.973721926543892391e-02,6.924889467719004543e-02,6.909482396137095472e-02
2.335937500000000000e+00,6.585789942918796047e-02,6.634515742040308917e-02,6.574262338516313753e-02
2.695312500000000000e+00,6.212861223316913650e-02,6.255210522405141305e-02,6.204284129192792069e-02
3.054687500000000000e+00,5.840864479909639584e-02,5.931812269608905536e-02,5.930249953452046419e-02
3.414062500000000000e+00,5.545572852925327589e-02,5.582432855984376802e-02,5.637300730480256095e-02
3.773437500000000000e+00,5.210834329425267225e-02,5.286954754751741620e-02,5.317215648350578222e-02
4.132812500000000000e+00,4.914068803463796792e-02,5.019360880575962636e-02,5.015803209355475245e-02
4.492187500000000000e+00,4.656356175064647884e-02,4.716048422048068484e-02,4.716025658254236613e-02
4.851562500000000000e+00,4.381496370877455832e-02,4.456018052347472669e-02,4.450126985147312419e-02
5.210937500000000000e+00,4.109615159584591865e-02,4.196604818465881487e-02,4.195493029289843606e-02
5.570312500000000000e+00,3.890471369349970954e-02,3.967816102577144399e-02,3.949957000759606041e-02
5.929687500000000000e+00,3.673062654926682880e-02,3.787630617198366190e-02,3.731324665420339415e-02
6.289062500000000000e+00,3.436865852237316193e-02,3.570124244116523043e-02,3.532624716966416972e-02
6.648437500000000000e+00,3.297791335762524645e-02,3.392625029394417263e-02,3.337776007369220449e-02
7.007812500000000000e+00,3.105895339605629912e-02,3.165293240004254938e-02,3.163772836754415868e-02
7.367187500000000000e+00,2.916858758385525857e-02,2.999128381339220481e-02,3.005605136466491661e-02
7.726562500000000000e+00,2.800495116710981225e-02,2.828885521254608307e-02,2.825224039800151854e-02
8.085937500000000000e+00,2.641896356730424889e-02,2.677970367180078359e-02,2.666351876537543034e-02
8.445312500000000000e+00,2.496029016090560437e-02,2.520394746512764905e-02,2.502912373147734432e-02
8.804687500000000000e+00,2.367289727751843709e-02,2.394377909300671875e-02,2.335896109367199130e-02
9.164062500000000000e+00,2.256431413228973323e-02,2.260204440089309819e-02,2.219688190851784593e-02
9.523437500000000000e+00,2.158499985190715648e-02,2.154461856018359545e-02,2.121034040668126966e-02
9.882812500000000000e+00,2.070468101701288671e-02,2.071116431868829863e-02,2.033672507928904749e-02
1.024218750000000000e+01,1.944140174559797624e-02,1.956415634889272295e-02,1.933873742892623995e-02
1.060156250000000000e+01,1.872637394185215631e-02,1.862746077926701743e-02,1.833386203415091759e-02
1.096093750000000000e+01,1.772715069000655591e-02,1.766118468865731858e-02,1.734798197320767607e-02
1.132031250000000000e+01,1.696829309276301143e-02,1.650362382732628239e-02,1.653114876774276418e-02
