# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.406302928173405187e-01,9.462011517421595741e+00,1.112652161758170832e+00,1.354738512833229080e+01,-1.498333620093175722e-03,8.170128879794487375e-02,8.625472785963427935e-04,-6.574968726655484744e-04,-3.937468998672789128e-02,-3.938677229938167962e-02,7.426646142583004373e-02,5.191005158414004894e-01,6.243205607056979689e-01,5.231674310059759581e-01,1.861726483875418836e+01,1.354738512833229080e+01,1.158736174775094874e+01,9.202630963520925800e-01
