# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.414222661689411124e-02,5.885734816646515273e-03,6.081535651772525600e-03,1.301470572064745458e-02,5.648853828838396908e-03,9.563629330332997641e-03,1.233230830498329572e-02,8.989962690276060917e-03,5.925071649327527147e-03
-1.096093750000000000e+01,1.529017389680916925e-02,6.275249681196223665e-03,6.403933411544445765e-03,1.372541434051196066e-02,5.992084666734906820e-03,1.015710367399372434e-02,1.248950656836851289e-02,9.862203577068188315e-03,6.233578385402374980e-03
-1.060156250000000000e+01,1.630853176886158662e-02,6.704756756221464872e-03,6.776499529318782446e-03,1.456293023610332783e-02,6.499869370440432802e-03,1.082516231326395399e-02,1.379579074629684078e-02,1.077159355597224859e-02,6.742571159229649586e-03
-1.024218750000000000e+01,1.695688685854984321e-02,7.145049457360000238e-03,7.239507130686798249e-03,1.523128785494444297e-02,6.839929937441145344e-03,1.213690024818703771e-02,1.431343484878338027e-02,1.107586400518171740e-02,7.655075870502635153e-03
-9.882812500000000000e+00,1.869821550406406546e-02,7.965568646098514227e-03,7.998370276516756847e-03,1.649476447100477541e-02,7.458127821304838534e-03,1.306816732733059351e-02,1.539775106675517896e-02,1.186813076387215407e-02,7.996791660625314491e-03
-9.523437500000000000e+00,2.061586307542790167e-02,8.362480152732786748e-03,8.591418803587198491e-03,1.740087289945469601e-02,8.385629438414079692e-03,1.390685982394926530e-02,1.660816548850427635e-02,1.289135567576776484e-02,8.590177085747332034e-03
-9.164062500000000000e+00,2.201594296624760291e-02,9.317508410341481667e-03,9.255983097669513715e-03,1.868129020094733139e-02,9.483241359653036412e-03,1.525847489570514304e-02,1.830696686449806779e-02,1.395420488435944982e-02,9.655833896498298291e-03
-8.804687500000000000e+00,2.419657265884449932e-02,1.041906027041895888e-02,1.021158655620381037e-02,2.007533481642704079e-02,1.008912218539783669e-02,1.601055865182135843e-02,1.972724728683147855e-02,1.535196285514521010e-02,1.034311872420511959e-02
-8.445312500000000000e+00,2.630250172421948543e-02,1.100527382412178415e-02,1.092076085431506124e-02,2.110808760553437025e-02,1.096964245554396013e-02,1.791504803939441767e-02,2.117476557341768650e-02,1.704834129341625815e-02,1.138946918826384477e-02
-8.085937500000000000e+00,2.870386845618889265e-02,1.247931207146291133e-02,1.252776130595125575e-02,2.260901547824087712e-02,1.240678852699616738e-02,1.922059098900308002e-02,2.287732203558186586e-02,1.858810823215858998e-02,1.273756897481998808e-02
-7.726562500000000000e+00,3.173174820376628569e-02,1.343636781892607046e-02,1.377829045846399626e-02,2.430983688598963369e-02,1.379288921338502234e-02,2.041710342719323459e-02,2.476874169462305389e-02,1.985438701526621302e-02,1.396871841345631408e-02
