# value,p_w_0,p_w_1,p_w_2
-1.796875000000000000e-01,8.313548613560904632e-02,7.940083019630418681e-02,7.864953316315814735e-02
1.796875000000000000e-01,8.313948454135237920e-02,7.948167357082254469e-02,7.883304328104015490e-02
5.390625000000000000e-01,8.211941547132518837e-02,7.826143989507633458e-02,7.714719751777783519e-02
8.984375000000000000e-01,7.985567696655243575e-02,7.613289326880148811e-02,7.532002399354205402e-02
1.257812500000000000e+00,7.658287226336847608e-02,7.436506448622459686e-02,7.309815832162845639e-02
1.617187500000000000e+00,7.251198223183052960e-02,7.169010701130218433e-02,7.017141860885167670e-02
1.976562500000000000e+00,6.928085306351114414e-02,6.892215702149659395e-02,6.729851597307850986e-02
2.335937500000000000e+00,6.576965297029466195e-02,6.516764542988956466e-02,6.424555534910332544e-02
2.695312500000000000e+00,6.235470147819729969e-02,6.188853609435000791e-02,6.117813426040678848e-02
3.054687500000000000e+00,5.842956754819255555e-02,5.887604403367558553e-02,5.851206610573848887e-02
3.414062500000000000e+00,5.506593807241522837e-02,5.528720932918843034e-02,5.540339759054328794e-02
3.773437500000000000e+00,5.223200028451276816e-02,5.288136236799081263e-02,5.229676096158358822e-02
4.132812500000000000e+00,4.934557228027737497e-02,5.002297150090765504e-02,4.999306556279056041e-02
4.492187500000000000e+00,4.681792381299783312e-02,4.762887787693218661e-02,4.758154888785762204e-02
4.851562500000000000e+00,4.436592382790954109e-02,4.491608478265463056e-02,4.483705843096100901e-02
5.210937500000000000e+00,4.183994748545063341e-02,4.255571815567159993e-02,4.253091645076689797e-02
5.570312500000000000e+00,3.953840615315962204e-02,4.038489269803037518e-02,4.003523339433758682e-02
5.929687500000000000e+00,3.722417890037750532e-02,3.826884011206146963e-02,3.796278284899991251e-02
6.289062500000000000e+00,3.536277144507261189e-02,3.595426683049486594e-02,3.615327915169688072e-02
6.648437500000000000e+00,3.340256612550899368e-02,3.382801284839040412e-02,3.409192631158379505e-02
7.007812500000000000e+00,3.167886358310405964e-02,3.196288030504113031e-02,3.218215660420671587e-02
7.367187500000000000e+00,3.024268443827197658e-02,3.035243349898772078e-02,3.053640918732458340e-02
7.726562500000000000e+00,2.870867150674539028e-02,2.896231351407592761e-02,2.900288173620727342e-02
8.085937500000000000e+00,2.709744627859390215e-02,2.712199950551890879e-02,2.734806264291663597e-02
8.445312500000000000e+00,2.543677604578119256e-02,2.578256715953354192e-02,2.627011582337587109e-02
8.804687500000000000e+00,2.427075616102519068e-02,2.450867640420233834e-02,2.474576425384832773e-02
9.164062500000000000e+00,2.288659462411079398e-02,2.309375226805100711e-02,2.322344636992998423e-02
9.523437500000000000e+00,2.169040806175778768e-02,2.202705551975510379e-02,2.195821061518704945e-02
9.882812500000000000e+00,2.051206962283563806e-02,2.088734349799483900e-02,2.077368313611560949e-02
1.024218750000000000e+01,1.949844621443401135e-02,1.971776667454814072e-02,1.975490740892438604e-02
1.060156250000000000e+01,1.840040151462613710e-02,1.865059093377319233e-02,1.864957863374501826e-02
1.096093750000000000e+01,1.749222509165914222e-02,1.738370583418815535e-02,1.778078978166011681e-02
1.132031250000000000e+01,1.685421410136588721e-02,1.666158344816700415e-02,1.690910199834380276e-02
