# value,p_w_0,p_w_1,p_w_2
-3.054687500000000000e+00,5.635280429725729456e-02,5.564534625279278501e-02,5.877421336097374271e-02
-2.695312500000000000e+00,5.904007381264443632e-02,5.963570627784881700e-02,6.176376278611536708e-02
-2.335937500000000000e+00,6.271123809339702870e-02,6.162251407237585854e-02,6.412456056185739106e-02
-1.976562500000000000e+00,6.559181882029670174e-02,6.596346125354664303e-02,6.614687693538433277e-02
-1.617187500000000000e+00,6.855910370061722714e-02,6.904587959883613790e-02,6.707054553373706374e-02
-1.257812500000000000e+00,6.962401915018553988e-02,7.094119472941884386e-02,7.223298859521040671e-02
-8.984375000000000000e-01,7.355847206933469051e-02,7.217673662167208015e-02,7.394946510095916359e-02
-5.390625000000000000e-01,7.567520981099906674e-02,7.411365545111271713e-02,7.499319215929793614e-02
-1.796875000000000000e-01,7.629538971086877175e-02,7.488432256781467344e-02,7.414226778655720607e-02
1.796875000000000000e-01,7.652755455137862095e-02,7.573843250949846562e-02,7.487021724940445822e-02
5.390625000000000000e-01,7.524785274739147212e-02,7.479390067473898340e-02,7.352473589995618675e-02
8.984375000000000000e-01,7.557360847798180736e-02,7.144385840510181218e-02,7.267509818972736624e-02
1.257812500000000000e+00,7.171561298942580320e-02,6.901281671832140696e-02,7.169201431990405993e-02
1.617187500000000000e+00,6.768146728940867274e-02,6.725575989776429175e-02,6.955487580200851727e-02
1.976562500000000000e+00,6.627807338944742555e-02,6.621265425289821205e-02,6.685327717328308494e-02
2.335937500000000000e+00,6.322286738548735241e-02,6.341412207149155211e-02,6.439341296085829280e-02
2.695312500000000000e+00,5.956969424971500504e-02,6.156224493946042126e-02,6.104393124694298262e-02
3.054687500000000000e+00,5.741960709362821380e-02,5.811989505847928866e-02,5.732349668676697818e-02
3.414062500000000000e+00,5.457563481722307180e-02,5.484954761621091412e-02,5.523095954587727702e-02
3.773437500000000000e+00,5.122512076850269103e-02,5.303664843261515077e-02,5.024733738220909379e-02
4.132812500000000000e+00,4.962754292642397591e-02,5.148619116106069316e-02,4.883004509347438349e-02
4.492187500000000000e+00,4.720905417728318842e-02,4.742547736329510294e-02,4.625404909935609127e-02
4.851562500000000000e+00,4.550582448743119984e-02,4.685891405552389255e-02,4.391500930740194208e-02
5.210937500000000000e+00,4.367184792536561722e-02,4.394215017345264040e-02,4.298081257109953590e-02
5.570312500000000000e+00,4.223989345372330256e-02,4.247179137055859255e-02,4.059630108961936878e-02
5.929687500000000000e+00,4.010440254203642002e-02,4.030857243457472427e-02,3.965566925853996477e-02
6.289062500000000000e+00,3.875359625599519853e-02,3.931571130106639722e-02,3.699407389093781889e-02
6.648437500000000000e+00,3.659101247950897334e-02,3.646484360371655270e-02,3.487890947293471877e-02
7.007812500000000000e+00,3.437852678224154884e-02,3.444021677437593409e-02,3.299925272241859692e-02
7.367187500000000000e+00,3.201227767692787357e-02,3.212469573857702071e-02,3.156327675337526617e-02
7.726562500000000000e+00,3.014222937341863931e-02,3.006460916461300634e-02,3.050923208453205568e-02
8.085937500000000000e+00,2.842208097936891817e-02,2.938587875315263470e-02,2.871878888320184356e-02
8.445312500000000000e+00,2.738110779206742382e-02,2.845030867081647583e-02,2.707073945250424926e-02
8.804687500000000000e+00,2.645749946643367184e-02,2.635142476072188655e-02,2.591292513077803061e-02
9.164062500000000000e+00,2.447489607251171137e-02,2.469762439361655043e-02,2.461384039718499117e-02
9.523437500000000000e+00,2.320973645928753673e-02,2.386173005534219030e-02,2.383513410609970976e-02
9.882812500000000000e+00,2.167228105505746016e-02,2.317301763192982159e-02,2.225536247019550135e-02
1.024218750000000000e+01,2.178621328820347716e-02,2.215048210072703000e-02,2.121390053527217809e-02
1.060156250000000000e+01,2.082089562930257778e-02,2.093314461890054962e-02,2.082608926545442135e-02
1.096093750000000000e+01,1.909586035089351833e-02,1.987545032388855770e-02,1.926516588262409263e-02
1.132031250000000000e+01,1.844082480771194396e-02,1.906437079977617646e-02,1.842101440597283465e-02
