# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.284301236504697269e-02,1.168985763948585457e-02,1.016733843623449443e-02,1.154138946628105976e-02,5.980983091140535703e-03,1.018603067873181077e-02,1.170762437831153642e-02,9.602215583369967666e-03,5.577970095724071702e-03
-1.096093750000000000e+01,1.479990840244455388e-02,1.241560081906309572e-02,1.129960627698861977e-02,1.140030379510586882e-02,6.738708030803108699e-03,1.084121242335623139e-02,1.243904948085164733e-02,1.054427892946090996e-02,5.822714628341072417e-03
-1.060156250000000000e+01,1.576522789635125335e-02,1.273255876304398536e-02,1.225099582179137343e-02,1.300475569590621785e-02,7.493970184329685168e-03,1.072915481882209289e-02,1.368177972845024959e-02,1.162874114205867358e-02,6.828826284420026239e-03
-1.024218750000000000e+01,1.740924942323870614e-02,1.420631505071105402e-02,1.373019259248152261e-02,1.440137819072291950e-02,8.112573643247975377e-03,1.222705038611558021e-02,1.495948129864000178e-02,1.289248773259451565e-02,7.557648687924666160e-03
-9.882812500000000000e+00,1.893119238906209797e-02,1.496696435096465418e-02,1.428569315254269757e-02,1.525412652804812065e-02,8.732970258845883585e-03,1.356792703403445453e-02,1.601240497592828702e-02,1.370677463252397039e-02,8.376894844080063837e-03
-9.523437500000000000e+00,2.049492184889994614e-02,1.638202167723520203e-02,1.594428176753974122e-02,1.657241235121269252e-02,9.400480652253977512e-03,1.449372806862777793e-02,1.767036065182443424e-02,1.522011567912750010e-02,8.584687660836656797e-03
-9.164062500000000000e+00,2.253541220025281552e-02,1.869325862892654011e-02,1.746293431830264753e-02,1.795197266652246229e-02,1.030195957752401588e-02,1.595524274074160490e-02,1.812388524049163632e-02,1.550733587682604289e-02,9.320605383896235149e-03
-8.804687500000000000e+00,2.437770057535068244e-02,1.850057483508854919e-02,1.902929360405796952e-02,1.956842669739815993e-02,1.086493504826631547e-02,1.757268383681642038e-02,1.918396752160140412e-02,1.668048544324227458e-02,1.108391694202021625e-02
-8.445312500000000000e+00,2.561436473867103811e-02,2.043877874089488136e-02,2.016264269259602712e-02,2.060814918103485993e-02,1.257395516890609521e-02,1.868685402982180749e-02,1.986094615127297069e-02,1.776630292769576860e-02,1.167473721666355962e-02
-8.085937500000000000e+00,2.719738135904915116e-02,2.123403698835968009e-02,2.406792738891487538e-02,2.369240062796899859e-02,1.438724760484131129e-02,2.017603331541786144e-02,2.299916293627406530e-02,2.097077687312426039e-02,1.283061907950045280e-02
-7.726562500000000000e+00,2.869490403459283925e-02,2.389099098715655178e-02,2.436643254869662323e-02,2.492668890536180182e-02,1.580510287413909934e-02,2.244306795136734312e-02,2.407103396604050316e-02,2.247640025423579269e-02,1.411260799546118667e-02
-7.367187500000000000e+00,3.124886659947709658e-02,2.640438768034045203e-02,2.626000397944633705e-02,2.738361259558732760e-02,1.700864934770393230e-02,2.460626763733536615e-02,2.653551707534078374e-02,2.264111818573647655e-02,1.655388131408445235e-02
-7.007812500000000000e+00,3.339561078907582470e-02,2.852836092761403680e-02,2.865121967767673972e-02,3.061967064915850981e-02,1.871725931264371645e-02,2.598002765593815030e-02,2.786283202814365118e-02,2.583123392956721692e-02,1.799786692937184115e-02
-6.648437500000000000e+00,3.580414106985297523e-02,2.995004313865750473e-02,3.005896694379068743e-02,3.156965221138637728e-02,2.029751590970791178e-02,2.854022205059429662e-02,2.901659893310018848e-02,2.845368592274680544e-02,1.916907802492503685e-02
-6.289062500000000000e+00,3.674861757234096360e-02,3.115852204511049967e-02,3.190251053081723936e-02,3.537865401308317587e-02,2.239144694058738463e-02,3.050279496835840015e-02,3.113748166783766175e-02,3.048822808347303667e-02,2.012736733794783309e-02
-5.929687500000000000e+00,4.093733681486297349e-02,3.555505092340597445e-02,3.416861127279099269e-02,3.692344334392531902e-02,2.656318794433285002e-02,3.282004891976676719e-02,3.511913175738790027e-02,3.207739214280462547e-02,2.246511058975365904e-02
-5.570312500000000000e+00,4.489894421288865428e-02,3.734221743564480889e-02,3.852492668289569933e-02,4.051424182792202899e-02,2.867160810226013906e-02,3.637501250199639408e-02,3.528246011297424267e-02,3.572961172947614755e-02,2.551566526428236670e-02
-5.210937500000000000e+00,4.887931182217534337e-02,3.979376173578497849e-02,4.043092159621509973e-02,4.317230431520812511e-02,3.200594307339009459e-02,3.935103760540606399e-02,3.940241897769846541e-02,3.837649771256489151e-02,2.853547386457340462e-02
-4.851562500000000000e+00,5.145280843026785872e-02,4.238714351387700557e-02,4.236209617343051487e-02,4.657630159010962834e-02,3.487241804608396528e-02,4.182183122285747928e-02,4.357219907772887091e-02,4.230963889573569059e-02,3.156115634429826344e-02
-4.492187500000000000e+00,5.346385341747102865e-02,4.527649324005108417e-02,4.664659228327530660e-02,4.913995310408553197e-02,3.619105026142227510e-02,4.657186596726408528e-02,4.489977805566675723e-02,4.682289740550970442e-02,3.493609571060907887e-02
-4.132812500000000000e+00,5.754809485676962849e-02,4.755864450736425886e-02,5.054419130621167627e-02,5.204327478086388098e-02,3.970539023467935247e-02,4.853496727644361630e-02,4.890493357170895561e-02,5.182464186155511660e-02,3.798848028888563572e-02
-3.773437500000000000e+00,6.107787769065564643e-02,4.984216201284741993e-02,5.263126733838311561e-02,5.587154307395413022e-02,4.578915718021576292e-02,5.497178045908534399e-02,5.369446486886343683e-02,5.483093910963546952e-02,4.186995233862203514e-02
-3.414062500000000000e+00,6.634884555325974709e-02,5.565415213502102748e-02,5.896065213452950093e-02,5.798464192591125388e-02,5.043571374493983905e-02,5.993018460755627358e-02,5.824865196430802777e-02,6.042585156248329176e-02,4.673340046413008986e-02
-3.054687500000000000e+00,7.028180086053718856e-02,5.821062029140030430e-02,6.212666062106615011e-02,6.568306351391323128e-02,5.545842827922296825e-02,6.676065920772183970e-02,6.271900815970254950e-02,6.486001246895081729e-02,4.768667753740423593e-02
-2.695312500000000000e+00,7.615403481975349664e-02,6.335721393184873262e-02,6.983864907842250724e-02,6.890343193061378158e-02,5.958599649350910382e-02,7.333924845453518304e-02,6.796089888778671095e-02,6.952654500572941210e-02,5.601874143256512645e-02
-2.335937500000000000e+00,7.913064253825748129e-02,6.877566406283432132e-02,7.443320971265642017e-02,7.244133765959016868e-02,6.360849933820374169e-02,7.831992885480311417e-02,6.970041331566825815e-02,7.836811483865636918e-02,5.998043607609487154e-02
