# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.464551493323354263e-02,1.496090080521270127e-02,1.573696575125863376e-02
-1.096093750000000000e+01,1.553636259546501037e-02,1.646500098634143261e-02,1.674116581062969414e-02
-1.060156250000000000e+01,1.581563219874103712e-02,1.786146542433351969e-02,1.689723253167847022e-02
-1.024218750000000000e+01,1.717611015906769442e-02,1.921551849725776709e-02,1.761485004002181706e-02
-9.882812500000000000e+00,1.765511110322505461e-02,2.006817362119538845e-02,1.997425832150325972e-02
-9.523437500000000000e+00,1.936838946725528282e-02,2.041121099518963811e-02,2.073636507004584378e-02
-9.164062500000000000e+00,1.972992672733419467e-02,2.298888179248618699e-02,2.128663837609155035e-02
-8.804687500000000000e+00,2.029829438613855661e-02,2.433366311671991689e-02,2.366890274657362445e-02
-8.445312500000000000e+00,2.083565601861684866e-02,2.608040449215203588e-02,2.533654763489588679e-02
-8.085937500000000000e+00,2.261812383450325856e-02,2.719088143635730107e-02,2.718991585659538690e-02
-7.726562500000000000e+00,2.499313006887197638e-02,2.969342360859286711e-02,2.971735482979728088e-02
-7.367187500000000000e+00,2.579232452583079746e-02,3.133428689280330637e-02,3.134124390156498713e-02
-7.007812500000000000e+00,2.841932054000362307e-02,3.227326443924422722e-02,3.156531636953743142e-02
-6.648437500000000000e+00,2.911082804806343349e-02,3.503634769637457846e-02,3.339517104564065225e-02
-6.289062500000000000e+00,2.987979611767117849e-02,3.638051529918789884e-02,3.607511356607452646e-02
-5.929687500000000000e+00,3.186921807565892134e-02,4.167610335433116764e-02,3.889490319056401746e-02
-5.570312500000000000e+00,3.479531562650682586e-02,4.206186651536653054e-02,4.128838129134907581e-02
-5.210937500000000000e+00,3.839094982966111125e-02,4.402696241103909447e-02,4.386395204359731098e-02
-4.851562500000000000e+00,3.987684945824848670e-02,4.521647842371542825e-02,4.617973598387971335e-02
-4.492187500000000000e+00,4.380391072211133746e-02,4.896664486008684564e-02,4.818766723967351367e-02
-4.132812500000000000e+00,4.858648370000613614e-02,5.335727325290762213e-02,5.283158994811537612e-02
