# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.891053739612335097e-02,4.152749902851207708e-03,4.096057689869372735e-03,1.211660188988372688e-02,4.980713960728405144e-03,8.381784582499251721e-03,1.166940692874754611e-02,9.188487806732261245e-03,5.045676064050988278e-03
-1.096093750000000000e+01,2.018140089062787565e-02,4.327481288562575953e-03,4.592055860201523995e-03,1.305550402699759763e-02,5.394544103986214853e-03,9.081508694472042661e-03,1.267600046451096592e-02,1.016196332460611931e-02,5.348575157046105664e-03
-1.060156250000000000e+01,2.093622069152843365e-02,4.586231700569559470e-03,5.138022752995506995e-03,1.436743414786719950e-02,5.794162709065527050e-03,9.983266409518383802e-03,1.351144692272618353e-02,1.103710171626650152e-02,5.786311271438691547e-03
-1.024218750000000000e+01,2.313660038214528439e-02,5.329094207229166484e-03,6.059008589168859808e-03,1.515162796598464902e-02,5.804320063094152264e-03,1.050436328510582530e-02,1.539203554882676885e-02,1.134691145090240688e-02,6.987566383160472711e-03
-9.882812500000000000e+00,2.574154819099006009e-02,6.353537831335238743e-03,6.774806712352766588e-03,1.597447320890021949e-02,6.553088298597159467e-03,1.138856486423259380e-02,1.614745805288054017e-02,1.236974068608384658e-02,7.251018098771955592e-03
-9.523437500000000000e+00,2.852627490283780876e-02,7.374908614081991318e-03,7.414544952952779530e-03,1.708386951982835550e-02,7.451335389590910650e-03,1.195490832264617560e-02,1.787040050093489235e-02,1.293555718049791727e-02,7.890672706187503924e-03
-9.164062500000000000e+00,2.916853830914601167e-02,7.905056856975548399e-03,8.479854856183702272e-03,1.795627817718962321e-02,7.596939644964571803e-03,1.329488813953027052e-02,1.917650818733666537e-02,1.527696522881052607e-02,9.281337900747975087e-03
-8.804687500000000000e+00,3.044722927288125852e-02,8.586928734630371041e-03,8.539845652245785929e-03,2.081648543569470863e-02,8.680115934131272734e-03,1.436139738262127812e-02,2.016445514705387035e-02,1.617628357662007077e-02,9.500441258929568852e-03
-8.445312500000000000e+00,3.295487604991893804e-02,1.004732131864143063e-02,1.036176409024933825e-02,2.113965429642155822e-02,9.177094044133502632e-03,1.633810263920964026e-02,2.148426366901883336e-02,1.706530589743235696e-02,1.004667306195854322e-02
-8.085937500000000000e+00,3.416889130872979158e-02,1.178778985999035488e-02,1.086880051381046257e-02,2.289982328820304100e-02,1.068935154400838666e-02,1.736953043164028709e-02,2.261504183535706022e-02,1.984717277051682022e-02,1.096179933678619912e-02
-7.726562500000000000e+00,3.788120854550017236e-02,1.257784383453180825e-02,1.246171693539467260e-02,2.360979178680821383e-02,1.159183355874546413e-02,1.896489707555830753e-02,2.434760172456240657e-02,2.150119879280474461e-02,1.211900151690589560e-02
-7.367187500000000000e+00,4.070334955418330319e-02,1.429176439659203893e-02,1.493183152828036174e-02,2.534076137518739141e-02,1.318496738190351285e-02,2.186963766348996169e-02,2.733981987450616324e-02,2.330536117057702833e-02,1.331376423459205809e-02
-7.007812500000000000e+00,4.277989755785636949e-02,1.627668192018658436e-02,1.673416469443922416e-02,2.674622887340025873e-02,1.420433496981063880e-02,2.299050067441026080e-02,2.752739790279544810e-02,2.583821656537534789e-02,1.451016833277710485e-02
-6.648437500000000000e+00,4.594525974060163082e-02,1.797468966145355368e-02,1.972428848633302548e-02,2.982942099590015286e-02,1.580154976424815241e-02,2.584749463556582083e-02,2.973001181364162346e-02,2.852157227713856061e-02,1.582849261213598036e-02
-6.289062500000000000e+00,4.879293310972007691e-02,2.222244813335111369e-02,2.248171762112308181e-02,3.223952082065786873e-02,1.677833652769809836e-02,2.731306992594715460e-02,3.123764171318408125e-02,2.915727836018670166e-02,1.765493900369102809e-02
-5.929687500000000000e+00,5.259855804532378998e-02,2.645682172478085875e-02,2.647952184479051771e-02,3.477911029733596338e-02,1.788985024638889074e-02,3.202025391851851671e-02,3.381488481369462201e-02,3.131193580666568471e-02,2.059331698723148446e-02
-5.570312500000000000e+00,5.765852667077742133e-02,2.926675263570846161e-02,3.029438625569444779e-02,3.812242258515332466e-02,2.006241754019379500e-02,3.403857807494375248e-02,3.745246321666710621e-02,3.586464918938260527e-02,2.227043062748635185e-02
-5.210937500000000000e+00,5.932657174728966226e-02,3.384586481833715826e-02,3.415045363613107565e-02,4.084052973717054030e-02,2.262945427826411338e-02,3.443050078812837783e-02,4.023744481508209625e-02,3.869415088127287072e-02,2.463861968156040930e-02
-4.851562500000000000e+00,6.372064128394065718e-02,3.706683463406683365e-02,3.696737444927828548e-02,4.314580251184395310e-02,2.544887542336496042e-02,3.786301090095447325e-02,4.367509716123201685e-02,4.322174176966778886e-02,2.756934532830807028e-02
-4.492187500000000000e+00,6.724060595257076722e-02,4.072731292185324814e-02,4.058489757781148788e-02,4.626883731422501422e-02,2.761905688625021504e-02,4.142358242613304598e-02,4.750634350034379366e-02,4.793971887548551664e-02,3.064329024951062408e-02
-4.132812500000000000e+00,7.171694595403732553e-02,4.593421824994799868e-02,4.813507220689155347e-02,4.856911258276808141e-02,3.170860716115661559e-02,4.813758396970243408e-02,4.969260993264121296e-02,5.397306958674369382e-02,3.323759903073888328e-02
-3.773437500000000000e+00,7.434860148810447378e-02,5.166184106950962723e-02,5.339932995098461282e-02,5.366638215526348815e-02,3.412684649591982838e-02,5.425196312142305244e-02,5.508575899889787270e-02,5.670243589386254196e-02,3.705601840044034367e-02
-3.414062500000000000e+00,7.816642624210003165e-02,6.024612070660977092e-02,6.109707206525791939e-02,5.754839896020695622e-02,3.758130629148425522e-02,5.839269969912078834e-02,5.957272274028859588e-02,6.328186883845392241e-02,4.018943401021084216e-02
-3.054687500000000000e+00,8.169374534539500243e-02,6.786475165887984051e-02,6.921943626456938947e-02,6.308747525559496583e-02,4.435008061997876283e-02,6.407561001369202480e-02,6.580583236637291278e-02,6.601129733309293868e-02,4.517516481469936729e-02
-2.695312500000000000e+00,8.756844413600400889e-02,7.581345452158681775e-02,7.660102601002324874e-02,6.720905139025348807e-02,4.950342014972000659e-02,6.888103440184423221e-02,6.882822468388011261e-02,7.347687231700429644e-02,4.874456556621750702e-02
-2.335937500000000000e+00,8.955000915096407443e-02,8.385174405237434681e-02,8.464618271621907053e-02,7.119326764924675810e-02,5.705437284888089516e-02,7.653529015071418307e-02,7.233189288055710819e-02,7.719882717598240685e-02,5.196247693508809079e-02
-1.976562500000000000e+00,9.236452441267457847e-02,9.570331668493081700e-02,9.195798023213218320e-02,7.266363643354888102e-02,6.190264467147141986e-02,8.132881072892073071e-02,7.580647547744176484e-02,8.570011606336168375e-02,5.925433823384558540e-02
-1.617187500000000000e+00,9.409736770934315486e-02,1.022479613678021898e-01,9.781592756460759375e-02,8.079036309992883302e-02,6.631581420383597658e-02,9.138036807439399445e-02,8.151641121728268879e-02,9.302306609654457936e-02,6.575371090412238106e-02
-1.257812500000000000e+00,9.678897561424752716e-02,1.079097437890324251e-01,1.075117343339225956e-01,8.350856620785651607e-02,7.364688299704519325e-02,9.324499893533698403e-02,8.504980021217138642e-02,9.429937092412260524e-02,6.946212552338233703e-02
-8.984375000000000000e-01,9.596782339869948386e-02,1.108190309380497479e-01,1.153868486040888486e-01,8.718994173735375441e-02,7.824885972908471321e-02,9.967568914990969364e-02,9.049174057962441897e-02,9.874031896092122507e-02,7.551179718638158234e-02
-5.390625000000000000e-01,9.755070325870365822e-02,1.169884216848223607e-01,1.170916904729769614e-01,8.771889205298082082e-02,8.523255675221085015e-02,1.013749752630039996e-01,8.921221794925564275e-02,1.052403589041177867e-01,8.293353273808713733e-02
-1.796875000000000000e-01,9.316978211711963997e-02,1.224577493456807109e-01,1.202918543204577334e-01,8.732032209837296832e-02,9.005811755134461583e-02,1.032179538606100566e-01,8.858136792911799895e-02,1.076865074658688443e-01,9.250708925369403868e-02
1.796875000000000000e-01,9.288960798051172640e-02,1.215992645399235489e-01,1.197028658685290181e-01,8.752640876547516935e-02,9.707072877355804597e-02,1.088748832943878947e-01,8.996721289942519184e-02,1.056611563477320714e-01,9.662353448928048816e-02
5.390625000000000000e-01,8.945051180653215694e-02,1.238356893361612088e-01,1.183701975182791799e-01,8.733250015463728255e-02,9.894824206758798257e-02,1.022317271665566935e-01,9.015885880002037778e-02,1.052073261019691869e-01,1.017001544557428333e-01
8.984375000000000000e-01,8.448084153366418325e-02,1.180773509399174470e-01,1.201748969171420045e-01,8.688510337911552195e-02,1.043697030344364063e-01,9.897638278511414200e-02,8.801862921543508744e-02,1.036344160970645301e-01,1.060721878126179435e-01
1.257812500000000000e+00,7.865301490754367242e-02,1.109284627726391526e-01,1.123496570692460728e-01,8.025085933022012286e-02,1.028953144143310849e-01,9.430291509949371986e-02,8.116643968673120657e-02,9.630871929019965694e-02,1.051520260819768654e-01
1.617187500000000000e+00,7.113589521824043027e-02,1.024173389751657365e-01,1.016331255204537543e-01,7.732241071778599151e-02,1.034792417303759676e-01,9.055852618077007976e-02,7.680232235582334921e-02,8.619907044164794307e-02,1.054025858008155181e-01
1.976562500000000000e+00,6.323120877092240633e-02,9.530664819085352124e-02,9.436343751780970623e-02,7.732305992436082354e-02,1.031401276170280795e-01,8.177248167596984363e-02,7.367447628254387981e-02,8.149625471893784390e-02,1.049622625507667384e-01
2.335937500000000000e+00,5.860662902829579662e-02,8.537542039764670077e-02,8.703160310239128894e-02,7.177659924424549531e-02,1.010044084286268740e-01,7.610915367200818404e-02,6.830517290946887254e-02,7.571890346767354285e-02,1.038746271625198142e-01
2.695312500000000000e+00,5.186165601571621209e-02,7.641143484618513615e-02,8.103764955178766050e-02,6.823982617845446297e-02,9.876379110930948169e-02,7.436899327908712276e-02,6.716470567562221605e-02,6.880817946245777750e-02,9.996468932346572189e-02
3.054687500000000000e+00,4.769160424218083644e-02,6.985193782507737037e-02,7.117395222614003591e-02,6.406268606679216271e-02,9.799528926667895601e-02,6.801247864822540512e-02,6.113959521113377510e-02,6.232756532376684117e-02,9.697445423654352248e-02
3.414062500000000000e+00,4.060300553742164642e-02,6.538053006683366974e-02,6.371209202423484819e-02,6.130913735097560935e-02,9.195948348310896414e-02,6.301914677588141278e-02,5.937659149040996898e-02,5.907482459399344271e-02,8.809357736309829379e-02
3.773437500000000000e+00,3.508107630082749062e-02,5.815809558290063047e-02,5.612098835663571761e-02,5.629929949155212943e-02,8.625836754847857057e-02,5.547127067364310271e-02,5.630905828249626460e-02,5.222438734252013437e-02,8.203446725701966924e-02
4.132812500000000000e+00,3.035017469449468805e-02,5.034441181931076370e-02,5.051790647236964471e-02,5.038354879259863972e-02,8.169270904145931045e-02,5.163128308405783712e-02,5.079939547221749147e-02,4.604823139585689784e-02,7.480736269399626548e-02
4.492187500000000000e+00,2.710752711166054818e-02,4.597212282473291806e-02,4.151246168917011037e-02,4.734783037716708970e-02,7.349453155916009506e-02,4.642073505241876841e-02,4.829195399012596590e-02,4.178284251446066910e-02,7.013350707329123190e-02
4.851562500000000000e+00,2.343853669961887612e-02,4.045948345037027327e-02,3.705107615486796790e-02,4.352368670415445590e-02,6.771900063001912162e-02,4.362516396187487294e-02,4.397938537893509442e-02,3.896669696769070740e-02,6.252032893313555495e-02
5.210937500000000000e+00,2.053454646253534063e-02,3.405813811647416534e-02,3.350138030868493599e-02,4.303059572791869541e-02,5.918709347028228845e-02,3.966916237662140160e-02,4.183417418722575054e-02,3.417765454904763550e-02,5.696430596179012651e-02
