# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.539525920828016314e-01,4.357286392627403027e-01,3.579556349138075522e-01
-8.006249999999999201e-01,2.693696983292676594e-01,4.480292796444759196e-01,3.791498086017902613e-01
-7.743750000000000355e-01,2.627375230166600906e-01,4.643652366102296591e-01,4.026586409612877837e-01
-7.481249999999999289e-01,2.895616593305936903e-01,4.738592572380200263e-01,4.125745390311867933e-01
-7.218750000000000444e-01,2.947555533168034758e-01,4.761382593370230287e-01,4.300110853994223992e-01
-6.956249999999999378e-01,3.114090760444470085e-01,4.701897365511111815e-01,4.393193535942200301e-01
-6.693750000000000533e-01,3.207412726391666857e-01,4.910467335684880474e-01,4.278338579443416445e-01
-6.431249999999999467e-01,3.740270765424725807e-01,5.259927090047933351e-01,4.478910224686237229e-01
-6.168750000000000622e-01,4.015055227940864113e-01,5.343702750525203271e-01,4.770173418723691605e-01
-5.906249999999999556e-01,3.809569586496666105e-01,5.495441546739834315e-01,4.580382907869727793e-01
-5.643749999999999600e-01,4.125964080007429313e-01,5.654973448206469522e-01,4.798271561371367233e-01
-5.381249999999999645e-01,4.135936431879851383e-01,5.724469458974831282e-01,4.835412980877493161e-01
-5.118749999999999689e-01,4.158954026791559788e-01,5.671275569099166747e-01,5.155599167959494800e-01
-4.856249999999999734e-01,4.336721365172915843e-01,6.040572002454296374e-01,5.538980462941427430e-01
-4.593749999999999778e-01,4.551813040104688568e-01,6.069149196118615031e-01,5.832986287280279569e-01
-4.331249999999999822e-01,4.527929483906160124e-01,6.138073983974999814e-01,5.869626235426860239e-01
-4.068749999999999867e-01,4.679896686622372348e-01,6.191361125958571021e-01,6.066397056606642746e-01
-3.806249999999999911e-01,4.899814253051955060e-01,6.407330599604501575e-01,5.993956773749542499e-01
-3.543749999999999956e-01,4.777829387099386538e-01,6.626479441308668061e-01,6.122847205785015845e-01
-3.281250000000000000e-01,4.955711064347639860e-01,6.641275183507878710e-01,6.238312345368302037e-01
-3.018749999999999489e-01,5.063880306043530011e-01,6.623350098904723371e-01,6.589777059698349593e-01
-2.756249999999999534e-01,5.475485255581414856e-01,6.780226508777174033e-01,6.743878213228127194e-01
-2.493749999999999578e-01,5.780767350955123840e-01,6.697703063513998911e-01,6.862737809978765036e-01
-2.231249999999999623e-01,5.728523701966976578e-01,6.630948494573407626e-01,6.688007946550710292e-01
-1.968749999999999667e-01,6.061228501885069786e-01,6.795535784174521199e-01,7.392860952875179859e-01
-1.706249999999999711e-01,6.288656342774373575e-01,6.847177035776191856e-01,7.333006682226607120e-01
-1.443749999999999756e-01,6.345110525492085873e-01,6.665070179275394135e-01,7.642449307755581067e-01
-1.181249999999999800e-01,6.463210056448478458e-01,6.534430625946496818e-01,7.578019569276710499e-01
-9.187499999999998446e-02,6.513936499933070667e-01,6.536074838191406888e-01,7.596573739203988929e-01
-6.562499999999998890e-02,6.889098410830429842e-01,6.522714883377259687e-01,7.468538300588473122e-01
-3.937499999999999334e-02,6.826694327335570689e-01,6.835255549177595702e-01,7.572352792692121914e-01
-1.312499999999999778e-02,7.203966954456290095e-01,6.853623012002535431e-01,7.749107156045688116e-01
1.312499999999999778e-02,7.346428129988679112e-01,7.017679048774193573e-01,7.701960908888196844e-01
3.937499999999999334e-02,7.768083264180154490e-01,7.122732529813839975e-01,7.753660913635812557e-01
6.562499999999998890e-02,7.891536151983437053e-01,6.870328361700165365e-01,7.583028547409700337e-01
9.187499999999998446e-02,7.837699086137337456e-01,7.017082245008174901e-01,7.671200370327452278e-01
1.181249999999999800e-01,7.755421814755609766e-01,6.786037088301221099e-01,7.706544242217304719e-01
1.443749999999999756e-01,8.195993500430022172e-01,6.795250241198442787e-01,7.626775910182392870e-01
1.706249999999999711e-01,8.102404006301718864e-01,6.938649685658447863e-01,7.459369463174890802e-01
1.968750000000000222e-01,8.135269530085309508e-01,6.807896745960421159e-01,7.178079968068198369e-01
2.231250000000000178e-01,8.023481193930444011e-01,6.767270191180646544e-01,7.574600495806806943e-01
2.493750000000000133e-01,8.034807146617037876e-01,7.043566328524751841e-01,7.331605287379373559e-01
2.756250000000000089e-01,7.845784619364043477e-01,6.751171006910331451e-01,7.173622270739833384e-01
3.018750000000000044e-01,7.549258774437098696e-01,6.992520176392891251e-01,6.903611037051986532e-01
3.281250000000000000e-01,7.759006393525006429e-01,6.642233560787447200e-01,7.033633365589884168e-01
3.543749999999999956e-01,7.590553433653639548e-01,6.441854267723409189e-01,6.539866147107373795e-01
3.806249999999999911e-01,7.362694979295841824e-01,6.718299219498291563e-01,6.736980160516603533e-01
4.068749999999999867e-01,7.645660788349327719e-01,6.616054769532276891e-01,6.523203935508299356e-01
4.331249999999999822e-01,7.701519914847448911e-01,6.223634213433322238e-01,6.147903979873448055e-01
4.593749999999999778e-01,7.542223949020908647e-01,6.109977470873334537e-01,5.935988916315108055e-01
4.856249999999999734e-01,7.300707018727902176e-01,5.876714440595113276e-01,5.798484855925318815e-01
5.118749999999999689e-01,6.938083153006231463e-01,5.913655477008810113e-01,5.633402678547130282e-01
5.381249999999999645e-01,6.986985827702193452e-01,5.520824077756049109e-01,5.692462888388273301e-01
5.643749999999999600e-01,6.547932819196807808e-01,5.219619978742274791e-01,5.599944495341215855e-01
5.906249999999999556e-01,6.913905654212157970e-01,5.052998082741562147e-01,5.092526222584347062e-01
6.168749999999999512e-01,6.792359837745677309e-01,4.919025969913929375e-01,4.789792262341893148e-01
6.431249999999999467e-01,6.407253576010852880e-01,4.954343142740503803e-01,4.670601015016360713e-01
6.693749999999999423e-01,6.244844338242425685e-01,4.848623706313116011e-01,4.766315997735516286e-01
6.956249999999999378e-01,6.024903669605539136e-01,4.716832403684264596e-01,4.699394760755496447e-01
7.218749999999999334e-01,6.209726037535552301e-01,4.534466635593339956e-01,4.403069465472500554e-01
