# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.351845488707640458e-02,1.497299312234091559e-02,1.492900065448787665e-02
-1.096093750000000000e+01,1.443074560042255199e-02,1.540503445598972662e-02,1.617642556597444908e-02
-1.060156250000000000e+01,1.542722180319698426e-02,1.631096925413095394e-02,1.712113596186952760e-02
-1.024218750000000000e+01,1.544664921935208664e-02,1.763669041635659851e-02,1.805276198665100446e-02
-9.882812500000000000e+00,1.719634103762941041e-02,1.920555280568118223e-02,1.955040511849220897e-02
-9.523437500000000000e+00,1.852513714654974164e-02,2.064506976462125373e-02,2.088336903162679725e-02
-9.164062500000000000e+00,1.988751161701669823e-02,2.228654662921004254e-02,2.245969959648924999e-02
-8.804687500000000000e+00,2.140700727323114130e-02,2.361778454369018593e-02,2.440753064345572293e-02
-8.445312500000000000e+00,2.288918838791835497e-02,2.506663413459424630e-02,2.506767766855441670e-02
-8.085937500000000000e+00,2.469531257846678540e-02,2.618163242973829338e-02,2.718966861569331595e-02
-7.726562500000000000e+00,2.636089734320604464e-02,2.785665654124774848e-02,2.848933782359614267e-02
-7.367187500000000000e+00,2.694003373177722427e-02,3.117438445052163332e-02,2.945283897255175989e-02
-7.007812500000000000e+00,2.951111857515531858e-02,3.260782903361916091e-02,3.092957816964153617e-02
-6.648437500000000000e+00,3.192566085197587333e-02,3.468991911144597706e-02,3.385579984414351790e-02
-6.289062500000000000e+00,3.356203220314291774e-02,3.640587973707355707e-02,3.623918797795161462e-02
-5.929687500000000000e+00,3.684304131362212131e-02,3.869360791881763795e-02,3.811383295026075230e-02
-5.570312500000000000e+00,3.957999977330194097e-02,4.024196580511500004e-02,4.142877096685276817e-02
-5.210937500000000000e+00,4.254906477774046680e-02,4.280243977244926196e-02,4.330067056225798960e-02
-4.851562500000000000e+00,4.536867265622950701e-02,4.581975757197984112e-02,4.651926625249441088e-02
-4.492187500000000000e+00,4.858644920478593504e-02,4.919075493991949266e-02,4.917397141441473551e-02
-4.132812500000000000e+00,5.138130114233903367e-02,5.329247892560313310e-02,5.207143522223924015e-02
-3.773437500000000000e+00,5.423731868768396497e-02,5.649955964709421630e-02,5.525744629832674698e-02
-3.414062500000000000e+00,5.801515939287443108e-02,5.855012441895102171e-02,5.779703290042150637e-02
-3.054687500000000000e+00,6.182602478532182866e-02,6.076937643976641074e-02,6.159866446459994621e-02
-2.695312500000000000e+00,6.529129038090634995e-02,6.577073843148617538e-02,6.553964605872024396e-02
-2.335937500000000000e+00,7.069549694771055937e-02,6.763043252157038832e-02,6.900458572925455281e-02
-1.976562500000000000e+00,7.410847670010223265e-02,7.107000949998210082e-02,7.224275673107012630e-02
-1.617187500000000000e+00,7.764646566388710980e-02,7.160748134773904650e-02,7.523635991569989356e-02
-1.257812500000000000e+00,8.289593625154210998e-02,7.449866575005544000e-02,7.799216383577622924e-02
-8.984375000000000000e-01,8.660591160689781742e-02,7.710317305989290715e-02,8.012536820416375771e-02
-5.390625000000000000e-01,9.225384300528584325e-02,7.910775008308953971e-02,8.213554987288936016e-02
