# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,8.811718559996203556e-03,1.136610048237001597e-02,1.143362307146190276e-02,1.147239397760860952e-02,8.078542919405452133e-03,1.158443352030332461e-02,1.149856459708646465e-02,1.126302783382146511e-02,8.301237453088725765e-03
-1.096093750000000000e+01,9.535344972968174196e-03,1.215450788195447142e-02,1.217623378249686576e-02,1.234864420794562836e-02,8.909830397408667266e-03,1.226202192335663736e-02,1.249863794909494147e-02,1.220393560163081023e-02,8.877442233320953849e-03
-1.060156250000000000e+01,1.034970438182785182e-02,1.308665081074662437e-02,1.296333667166325171e-02,1.320403745038946884e-02,9.583229485311928197e-03,1.310582915252179494e-02,1.361159847025458954e-02,1.301714801701659568e-02,9.676073805892557861e-03
-1.024218750000000000e+01,1.131788990364893110e-02,1.387535831594441729e-02,1.396857998862251378e-02,1.420059901651891249e-02,1.047968652396489946e-02,1.406640357401679059e-02,1.462406992942129856e-02,1.374219685757662943e-02,1.051585430458429685e-02
-9.882812500000000000e+00,1.228849976057484923e-02,1.504491798033943603e-02,1.508020615782672443e-02,1.528819456345021331e-02,1.139629565515402378e-02,1.517689315757793714e-02,1.561930025643605210e-02,1.488507079536772679e-02,1.134255573347287688e-02
-9.523437500000000000e+00,1.347433791603401890e-02,1.617279974077030433e-02,1.634299586610397231e-02,1.634687184915031843e-02,1.234545104654321060e-02,1.635283283075101429e-02,1.671865149055475064e-02,1.618543081755480575e-02,1.235964141933953812e-02
-9.164062500000000000e+00,1.453877280176878867e-02,1.754622635189623595e-02,1.757536038950933965e-02,1.762682720687553176e-02,1.359706761784194688e-02,1.751332929024359414e-02,1.797774104073239856e-02,1.725882666991555153e-02,1.346092686925781483e-02
-8.804687500000000000e+00,1.575738406696592167e-02,1.879385626985711696e-02,1.908582773035694125e-02,1.897164492821537887e-02,1.484302067792286732e-02,1.873277565599642397e-02,1.927230281412302404e-02,1.858398857716232755e-02,1.468618193349425886e-02
-8.445312500000000000e+00,1.717157546850034411e-02,2.041155938416207988e-02,2.039997110978264763e-02,2.034010019954318391e-02,1.601894189563142848e-02,2.057264125099751706e-02,2.071369075440805327e-02,1.995700670241291885e-02,1.599477731529214131e-02
-8.085937500000000000e+00,1.855944587450880298e-02,2.184333373462531494e-02,2.191381480195774348e-02,2.184711051898880277e-02,1.752126854733462857e-02,2.200793316559564172e-02,2.204549065342287575e-02,2.139199559116835084e-02,1.746755680030210103e-02
-7.726562500000000000e+00,2.033001700986597840e-02,2.346850190174379694e-02,2.373891114843259750e-02,2.360676297449144923e-02,1.914635183878661898e-02,2.376139580827587097e-02,2.345167513809704590e-02,2.322629785843288372e-02,1.895930655419455005e-02
-7.367187500000000000e+00,2.217204847792396405e-02,2.548145598281696331e-02,2.553877382243746261e-02,2.545289939492184975e-02,2.102189829653421452e-02,2.600811187026744881e-02,2.541875849997309034e-02,2.519286528918686721e-02,2.077064073625427623e-02
-7.007812500000000000e+00,2.411577496082065175e-02,2.751823588041307778e-02,2.755531233969227625e-02,2.726675285131564472e-02,2.282357265617529496e-02,2.799555070535898402e-02,2.770863544491038166e-02,2.717948041567181533e-02,2.274439288807713483e-02
-6.648437500000000000e+00,2.624744916269597730e-02,2.980554493087525514e-02,2.990489270571105793e-02,2.965735015576149644e-02,2.507525681739767795e-02,2.984783347319642371e-02,2.989117464019806769e-02,2.934675924268566327e-02,2.448416875278663224e-02
-6.289062500000000000e+00,2.832500240324060600e-02,3.193157439733298325e-02,3.207377431664953926e-02,3.240132189690377029e-02,2.731873530493044225e-02,3.252099258621221622e-02,3.210729780997207544e-02,3.153981047154999495e-02,2.670371962047598732e-02
-5.929687500000000000e+00,3.087635688144997267e-02,3.461208710385288434e-02,3.443784069154521427e-02,3.498372136854786818e-02,2.979672350645622830e-02,3.512479032253294081e-02,3.449798113627117191e-02,3.405268351971562496e-02,2.931099210034849092e-02
-5.570312500000000000e+00,3.370300161201683631e-02,3.727493886701559872e-02,3.746686980222669466e-02,3.769194256109274083e-02,3.270410237099534434e-02,3.797084430503314123e-02,3.759547342468878839e-02,3.702653617063719066e-02,3.184292506134484696e-02
-5.210937500000000000e+00,3.682475902822248542e-02,4.062270893187919923e-02,4.054799289128667439e-02,4.090793013032464204e-02,3.582149185000785968e-02,4.083432134270958275e-02,4.058010459563046041e-02,4.022824871497748811e-02,3.487788857268529080e-02
-4.851562500000000000e+00,3.987189283459207506e-02,4.343776689973686406e-02,4.397014600419931613e-02,4.412336188537017978e-02,3.868185533019578154e-02,4.425965244772701174e-02,4.405030146711916283e-02,4.338558841591487469e-02,3.785307730611735949e-02
-4.492187500000000000e+00,4.359510426746106282e-02,4.727830771638089763e-02,4.688017867996299021e-02,4.741926872467228798e-02,4.222611909280554743e-02,4.762368490186956460e-02,4.712686831170624646e-02,4.705657109689606599e-02,4.134995952476696462e-02
-4.132812500000000000e+00,4.717061309983391904e-02,5.075651982072934554e-02,5.089513169354323990e-02,5.133203378421964669e-02,4.574454622406660259e-02,5.154386419686587256e-02,5.121898046336915283e-02,5.100379245786759025e-02,4.524470808671027244e-02
-3.773437500000000000e+00,5.112979225315587850e-02,5.476735923451209187e-02,5.449339494256243144e-02,5.560921387926606035e-02,4.977842089818104027e-02,5.524046967617891879e-02,5.500649792751335920e-02,5.519927346359691095e-02,4.933604343961055239e-02
-3.414062500000000000e+00,5.518153387602765803e-02,5.895591741353833209e-02,5.875502902717829462e-02,6.005679079545200166e-02,5.378166952325375699e-02,5.975146142632565410e-02,5.907616413690187224e-02,5.945137054833030121e-02,5.347080034781358238e-02
-3.054687500000000000e+00,5.980116446737331060e-02,6.311707044144571066e-02,6.358410529596199290e-02,6.479052097759802065e-02,5.831868288901553843e-02,6.415176171689032647e-02,6.334847910261889870e-02,6.345216655416625884e-02,5.814669239362010855e-02
-2.695312500000000000e+00,6.418422553164986055e-02,6.758667866067502583e-02,6.805665830940965666e-02,6.914489795318491672e-02,6.304482285933847574e-02,6.844673186239802476e-02,6.815792362973252527e-02,6.770670381827477435e-02,6.298079335800553513e-02
-2.335937500000000000e+00,6.939287594879242627e-02,7.282113571926368545e-02,7.212521598724266902e-02,7.363975903647092258e-02,6.763932587421760123e-02,7.266418017725967404e-02,7.302244525368579986e-02,7.282321657311349727e-02,6.737616974654750401e-02
-1.976562500000000000e+00,7.438342925655223870e-02,7.696152876546706600e-02,7.674590850548679288e-02,7.842450108947651710e-02,7.278239591135260422e-02,7.746400213755637310e-02,7.753121752496315577e-02,7.726253818197581502e-02,7.240827695413808163e-02
-1.617187500000000000e+00,7.999697113270065607e-02,8.127584398079332195e-02,8.155206895142849688e-02,8.201296225540070928e-02,7.720676582961728818e-02,8.168787414692435522e-02,8.208855508155284142e-02,8.108609849553917448e-02,7.782013847295603248e-02
-1.257812500000000000e+00,8.437831758153693795e-02,8.489785658171566940e-02,8.514074277721835060e-02,8.528613974880816517e-02,8.288216150924003489e-02,8.578435819803928442e-02,8.559307124246007259e-02,8.556499067582723494e-02,8.325363215744674417e-02
-8.984375000000000000e-01,8.867205812192510694e-02,8.890278106927947122e-02,8.853422431190677289e-02,8.852575415358611421e-02,8.717463369866346179e-02,8.884658952472254678e-02,8.841489406430950992e-02,8.887778166373856703e-02,8.765054958677299946e-02
-5.390625000000000000e-01,9.224765208355363566e-02,9.115669863782716043e-02,9.089521561276261985e-02,9.058883280955601358e-02,9.167666183374789668e-02,9.093906668461922138e-02,9.099538997775602489e-02,9.130142902660230708e-02,9.207293817258398183e-02
-1.796875000000000000e-01,9.582450807343161070e-02,9.194940571627140125e-02,9.232987781642694458e-02,9.112621537816585626e-02,9.511602399000242125e-02,9.250061379331643574e-02,9.256374487361859749e-02,9.302823203710683386e-02,9.570664325239285064e-02
1.796875000000000000e-01,9.886003440324164782e-02,9.223049025631965825e-02,9.239223046478529933e-02,9.150941568808616811e-02,9.809706157474797072e-02,9.269745163134809895e-02,9.221375282241900395e-02,9.347742749472029433e-02,9.854095020465816757e-02
5.390625000000000000e-01,1.001879455962045862e-01,9.120454721727339065e-02,9.142187647256626304e-02,9.027431970319080290e-02,1.005634933142353915e-01,9.152541509337247527e-02,9.029578643379775060e-02,9.201762656415908570e-02,9.975534185615270166e-02
8.984375000000000000e-01,1.007664070366646597e-01,8.902608386506492832e-02,8.906572255935542304e-02,8.757050303396853030e-02,1.004335001086889279e-01,8.919581543842838856e-02,8.862439681210732001e-02,8.979372011912498119e-02,1.003188753924512955e-01
1.257812500000000000e+00,9.938011299333882054e-02,8.548751445781091474e-02,8.572045714274069417e-02,8.454034305889775169e-02,9.886206329890388778e-02,8.541372324152662898e-02,8.533523258486823415e-02,8.601755012555044322e-02,9.986979123169609229e-02
1.617187500000000000e+00,9.714061069820484340e-02,8.189482474222367636e-02,8.204925747412823711e-02,8.078793671264233867e-02,9.659242151233955742e-02,8.156176335538342648e-02,8.170199906010779112e-02,8.157895213627956721e-02,9.786112903415643272e-02
1.976562500000000000e+00,9.227482645695166130e-02,7.740886612729289129e-02,7.761422821825933460e-02,7.632508176858845972e-02,9.280742283920330460e-02,7.742312729104090796e-02,7.684559174831245842e-02,7.767658654986284161e-02,9.473633772999459635e-02
2.335937500000000000e+00,8.753621123553621819e-02,7.324963740924371469e-02,7.335760012667028040e-02,7.199411414441929391e-02,8.909396739126197728e-02,7.227748414957739509e-02,7.263158488549575909e-02,7.356380598004948201e-02,9.039657936034331542e-02
2.695312500000000000e+00,8.194061981455978694e-02,6.908437468222967948e-02,6.890566365761907619e-02,6.761349918414567839e-02,8.382087047242570144e-02,6.800453466758986376e-02,6.822535333240853372e-02,6.869460003245235480e-02,8.466972480228208975e-02
3.054687500000000000e+00,7.643140441641312066e-02,6.445420633281495615e-02,6.435618688873293025e-02,6.341555376091380369e-02,7.778324419807473855e-02,6.325576701440803473e-02,6.393358500967867564e-02,6.418929526597372259e-02,7.858449158772468079e-02
3.414062500000000000e+00,7.010882270945369144e-02,6.016057572645418239e-02,5.974239586308438543e-02,5.919268150067064777e-02,7.216933873637051966e-02,5.916612502183070388e-02,5.993831086166268723e-02,5.950626078498709448e-02,7.298328010449811609e-02
3.773437500000000000e+00,6.462889572637139923e-02,5.576144523986308055e-02,5.524363674310864974e-02,5.476637904412876012e-02,6.634725864516738403e-02,5.467557544809618919e-02,5.546186800615934137e-02,5.550768646656759064e-02,6.723371326962983285e-02
4.132812500000000000e+00,5.859228030947929988e-02,5.171833325362091421e-02,5.130960168796967064e-02,5.101787845356937218e-02,6.057972562322118393e-02,5.047183594006669077e-02,5.129478256434544942e-02,5.163134768393803919e-02,6.085580619457768570e-02
4.492187500000000000e+00,5.276123762171767984e-02,4.814640376717724268e-02,4.748447072113101686e-02,4.718580559551803499e-02,5.547080887496668583e-02,4.687469493611696320e-02,4.751940937405926130e-02,4.747135415986018098e-02,5.536584656901082785e-02
4.851562500000000000e+00,4.789912929042562661e-02,4.386480955128593817e-02,4.369778727524266382e-02,4.380521862918831250e-02,4.985676540342549867e-02,4.326137026934705199e-02,4.370022653100848892e-02,4.425695455703839570e-02,5.009250073226104161e-02
5.210937500000000000e+00,4.289605588234273598e-02,4.101916042614110053e-02,4.040383202335533913e-02,4.118850233198123600e-02,4.525403256378088268e-02,3.995347719834396044e-02,4.023082939626982518e-02,4.086748253101609579e-02,4.500599405370063477e-02
5.570312500000000000e+00,3.845918256039550925e-02,3.806437360965161942e-02,3.781730960265038133e-02,3.774484017116187806e-02,4.075282247781662759e-02,3.706165153592806683e-02,3.741173141347327313e-02,3.771346212907016743e-02,4.072384747708426150e-02
