# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.409775426304975543e-01,9.387687283352503798e+00,1.110836541808531530e+00,1.363007689243732301e+01,3.232096489919690594e-03,3.222407620440094489e-02,6.228652272348992637e-03,4.304624231535765337e-03,3.492484695801461453e-02,-2.609711850939526803e-02,8.685610211397256112e-04,5.145705088553853557e-01,6.247762353567398730e-01,5.234431779676738117e-01,1.858640115188621422e+01,1.363007689243732301e+01,1.149696168056492418e+01,9.254885257052348768e-01
