# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.841175081304022076e-01,4.817979158006652218e-01,3.586203704255793157e-01
-8.006249999999999201e-01,2.832241734451699244e-01,4.874250279402352892e-01,3.644219716363497064e-01
-7.743750000000000355e-01,2.869371391600346599e-01,4.942438696602509118e-01,3.928931516492805143e-01
-7.481249999999999289e-01,3.486402793307841752e-01,4.907024673705313589e-01,4.089389323203452276e-01
-7.218750000000000444e-01,3.539438926930015272e-01,5.133640412529812957e-01,4.034925445175808756e-01
-6.956249999999999378e-01,3.747359784283530448e-01,5.363392822158187245e-01,4.117842005774907110e-01
-6.693750000000000533e-01,3.694302344947910655e-01,5.485613293556030889e-01,4.364494236203347310e-01
-6.431249999999999467e-01,3.795000194613082911e-01,5.485174697466353999e-01,4.644860902869127339e-01
-6.168750000000000622e-01,4.110145727965171525e-01,5.417440607949709497e-01,4.664807747385663061e-01
-5.906249999999999556e-01,4.596476897262291028e-01,5.697081769293010911e-01,4.890512590560156525e-01
-5.643749999999999600e-01,4.475508783110350719e-01,5.763004829461174650e-01,4.910428859189075457e-01
-5.381249999999999645e-01,4.536094319074726045e-01,5.899411843675096412e-01,5.116706888443319778e-01
-5.118749999999999689e-01,4.853206243697438249e-01,5.957158417833404718e-01,5.297380375386685492e-01
-4.856249999999999734e-01,5.245029401042423656e-01,6.382655073085621300e-01,5.252890559495266842e-01
-4.593749999999999778e-01,5.114741412152519207e-01,6.265097686196601234e-01,5.642411328433848405e-01
-4.331249999999999822e-01,5.674137270817624090e-01,6.284007976675676233e-01,6.009050344462285587e-01
-4.068749999999999867e-01,5.823604220245580665e-01,6.689552195561165870e-01,6.043492088817510322e-01
-3.806249999999999911e-01,6.007284926833987848e-01,6.846437553770914342e-01,6.141390737429816005e-01
-3.543749999999999956e-01,6.164061350680433149e-01,6.773424904679596903e-01,6.201420730239857182e-01
-3.281250000000000000e-01,6.589898137965820579e-01,7.077271463498593373e-01,6.462254304224750445e-01
-3.018749999999999489e-01,6.615546071627640412e-01,6.804643098998187645e-01,6.748363644490259494e-01
-2.756249999999999534e-01,6.273090059127371942e-01,6.914595342318159421e-01,6.856601540187179378e-01
-2.493749999999999578e-01,6.610008757372564103e-01,7.074940736867340041e-01,6.957734512691488016e-01
-2.231249999999999623e-01,6.675677722101364120e-01,6.811403658471528733e-01,7.256357285308848715e-01
-1.968749999999999667e-01,6.657284730164634290e-01,7.059887231592338885e-01,6.978234550237087941e-01
-1.706249999999999711e-01,6.607817057342272316e-01,6.943576488669038760e-01,7.111545254489410883e-01
-1.443749999999999756e-01,6.946428742721729721e-01,6.864561480223166923e-01,7.081289931525366343e-01
-1.181249999999999800e-01,7.340699420024758837e-01,7.246742233896449337e-01,7.194925900561953691e-01
-9.187499999999998446e-02,7.411872308237360540e-01,6.975497879179781702e-01,7.287406913380569673e-01
-6.562499999999998890e-02,7.046208810461556116e-01,6.777081822040785797e-01,7.211627771122510744e-01
-3.937499999999999334e-02,7.082460122781908396e-01,7.144058368412957716e-01,7.541393545681300825e-01
-1.312499999999999778e-02,7.115836186971002952e-01,6.980913624710900489e-01,7.394634004670885830e-01
1.312499999999999778e-02,7.103575101443705408e-01,7.205097557227253535e-01,7.478795549252649222e-01
3.937499999999999334e-02,7.034867210251636305e-01,7.053192445078165784e-01,7.420790917252469976e-01
6.562499999999998890e-02,7.016572344021634322e-01,6.997981111115867403e-01,7.412163457564353575e-01
9.187499999999998446e-02,7.036115242176901319e-01,6.845345105983858813e-01,7.622895468936478069e-01
