# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,9.575681932657835460e-03,1.064604838970856053e-02,1.051269011546023674e-02,1.140206447293770284e-02,7.870002007062028987e-03,1.109856430242258350e-02,1.147665766638420078e-02,1.084054540720556618e-02,7.743504507965049376e-03
-1.096093750000000000e+01,1.034352876463275235e-02,1.140115752767154045e-02,1.120708863141659482e-02,1.237355683037616970e-02,8.518840950741880802e-03,1.190507982015413108e-02,1.230784513286875895e-02,1.167037815516396709e-02,8.468838423181659220e-03
-1.060156250000000000e+01,1.120067602566807326e-02,1.236684739625027590e-02,1.209125073470930165e-02,1.343330951221863821e-02,9.271953078901568751e-03,1.267128252173191708e-02,1.310173377994360878e-02,1.253993533495575095e-02,9.208042363849713863e-03
-1.024218750000000000e+01,1.201473331370733928e-02,1.328795702679416019e-02,1.320453534419837628e-02,1.435993174250181463e-02,1.020994814485988271e-02,1.353391965989909906e-02,1.420770657896839456e-02,1.346982840660180397e-02,9.955149687331495481e-03
-9.882812500000000000e+00,1.328275480270930953e-02,1.435649012584387825e-02,1.418541983286831371e-02,1.543545567460535319e-02,1.114274120309334017e-02,1.456962946863636643e-02,1.521506709832885773e-02,1.453248435571323667e-02,1.088451251186492094e-02
-9.523437500000000000e+00,1.428161606805206964e-02,1.533207494881021031e-02,1.523430816328450593e-02,1.667610389333397738e-02,1.211023353301094417e-02,1.554536961368028353e-02,1.620288565326768321e-02,1.559516927645273644e-02,1.197267575784843538e-02
-9.164062500000000000e+00,1.540874291694647492e-02,1.662112051900549101e-02,1.646818654818162780e-02,1.777444904239777052e-02,1.318178771686277263e-02,1.688727626064132070e-02,1.737534103236946723e-02,1.700197957356141057e-02,1.314552672078548277e-02
-8.804687500000000000e+00,1.689588888312329451e-02,1.792325210085496390e-02,1.774882424873098011e-02,1.944901553252235613e-02,1.449079651790119612e-02,1.824851468685323788e-02,1.871967027642779113e-02,1.824846769034568425e-02,1.434914578927355862e-02
-8.445312500000000000e+00,1.829348093331976607e-02,1.935131306296661996e-02,1.935968279476605464e-02,2.088615277444082555e-02,1.570403584755775128e-02,1.945797087191099631e-02,2.042924408522989177e-02,1.967975787562804141e-02,1.560091067857791169e-02
-8.085937500000000000e+00,1.989394990693162113e-02,2.092576016471145786e-02,2.111061574569233004e-02,2.227493526082760522e-02,1.712510603606347617e-02,2.105842815227822878e-02,2.196405515902516078e-02,2.134011146739181811e-02,1.695971078702996487e-02
-7.726562500000000000e+00,2.159652384903563982e-02,2.278407302916091864e-02,2.259015398804075161e-02,2.386912723731265257e-02,1.882279632690870771e-02,2.257041081750255779e-02,2.366038888474447655e-02,2.283654127591612515e-02,1.855342700777273812e-02
-7.367187500000000000e+00,2.342714331604627345e-02,2.459785507006439706e-02,2.459136332911309938e-02,2.583713689502835018e-02,2.035229224602318893e-02,2.449750372219853048e-02,2.553548403893961261e-02,2.482030465444254666e-02,2.031881499094053897e-02
-7.007812500000000000e+00,2.544617757364511443e-02,2.672123993414081064e-02,2.661490595528285402e-02,2.789230834606474391e-02,2.220445400378270526e-02,2.660448153635698240e-02,2.756620250304385455e-02,2.690530601557525672e-02,2.210174834103355301e-02
-6.648437500000000000e+00,2.777833465145442340e-02,2.908682637492021605e-02,2.899777112518832009e-02,3.011050986203224131e-02,2.423469064567047859e-02,2.868871494505159658e-02,3.018016002350251692e-02,2.911376349957727275e-02,2.400352227015473822e-02
-6.289062500000000000e+00,3.017929634616997245e-02,3.172891084471331918e-02,3.150403773739352681e-02,3.238894913864791281e-02,2.651712940101193586e-02,3.131098520228005333e-02,3.252498520372660434e-02,3.130531846116357819e-02,2.612895950597035263e-02
-5.929687500000000000e+00,3.251455743289048683e-02,3.468238065921618735e-02,3.387109107151500126e-02,3.546635696923432918e-02,2.860061397979690376e-02,3.378142443887938856e-02,3.520215078983147255e-02,3.389700943501783303e-02,2.890140095796762953e-02
-5.570312500000000000e+00,3.565738014762676739e-02,3.723600599305212228e-02,3.687114036083623952e-02,3.804369061522981654e-02,3.133358308397279912e-02,3.688859610746317991e-02,3.772715546060058378e-02,3.693217052481463647e-02,3.156059774314162736e-02
-5.210937500000000000e+00,3.852278844528950891e-02,4.038819170757885352e-02,3.993489565582798717e-02,4.127010237526480829e-02,3.415657909118318541e-02,4.002881479837287065e-02,4.058309527893392415e-02,4.031326634244566248e-02,3.422940097864717035e-02
-4.851562500000000000e+00,4.188085479015669910e-02,4.393666587763355585e-02,4.359092294181298594e-02,4.409362283336885208e-02,3.739692140668884890e-02,4.336945935563620014e-02,4.379435234429811252e-02,4.396401953846912347e-02,3.735144404296043830e-02
-4.492187500000000000e+00,4.538326749808400257e-02,4.715797461275379049e-02,4.721555883335551429e-02,4.781211279657890389e-02,4.086788591702817525e-02,4.650793555520948974e-02,4.729230571862143989e-02,4.733958622972033597e-02,4.017956394420349464e-02
-4.132812500000000000e+00,4.912218692913804946e-02,5.136625436856357557e-02,5.106715295546369882e-02,5.163399677182489711e-02,4.451352914885391143e-02,5.086737058118796784e-02,5.097625461109708822e-02,5.112123082191714213e-02,4.345374911592241041e-02
-3.773437500000000000e+00,5.309047288602526671e-02,5.556976959353637086e-02,5.532831799985785809e-02,5.562369437017076340e-02,4.879895237318299800e-02,5.484026699894911649e-02,5.457031523549194657e-02,5.493847369528427615e-02,4.742499282734798788e-02
-3.414062500000000000e+00,5.721705382215099694e-02,6.029198014449171222e-02,5.980235396424152250e-02,6.009412401746753313e-02,5.304535224348858047e-02,5.959671827977448821e-02,5.944160136251620818e-02,5.970116506640683190e-02,5.161333950604713589e-02
