# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.428612580043642832e-01,3.927081905486540236e-01,2.822147574122474967e-01
-8.006249999999999201e-01,2.459438998061776183e-01,4.284936360501857555e-01,3.327757335814473527e-01
-7.743750000000000355e-01,2.830185528050286892e-01,4.181675149216428355e-01,3.496631935911908018e-01
-7.481249999999999289e-01,3.003431456434263458e-01,3.980163608816535414e-01,3.793852505489456184e-01
-7.218750000000000444e-01,3.641460770448420314e-01,4.291448520160783819e-01,3.940341297888348415e-01
-6.956249999999999378e-01,3.321533796122149162e-01,4.540592130582083441e-01,4.136321301739944722e-01
-6.693750000000000533e-01,3.439857743309450711e-01,4.397485947133936701e-01,4.151060849594174207e-01
-6.431249999999999467e-01,3.329685656343897571e-01,4.895688685712693555e-01,4.405080364189842834e-01
-6.168750000000000622e-01,4.061740717063432871e-01,4.487881199527423148e-01,4.495832420305406751e-01
-5.906249999999999556e-01,4.020531836810216086e-01,5.010409375497640871e-01,5.128116116188631279e-01
-5.643749999999999600e-01,4.325108794986703975e-01,5.097295898014488902e-01,5.160289277569182209e-01
-5.381249999999999645e-01,4.835323938353026096e-01,5.350410775879835823e-01,5.058251875412786980e-01
-5.118749999999999689e-01,5.092456934613736053e-01,5.674838866738340926e-01,5.337416826650076551e-01
-4.856249999999999734e-01,5.065538845285451064e-01,5.748235386268907288e-01,5.743954901368377719e-01
-4.593749999999999778e-01,5.045865200642414283e-01,6.167132011833589278e-01,5.928381472660203544e-01
-4.331249999999999822e-01,5.568026162993733319e-01,5.707534748484773823e-01,6.176104711740014741e-01
-4.068749999999999867e-01,5.639049068164621037e-01,5.856813656131818480e-01,5.953649951793333894e-01
-3.806249999999999911e-01,5.266391542573896078e-01,5.735746862086903430e-01,5.867405666155488531e-01
-3.543749999999999956e-01,5.309448361925420690e-01,5.692273583268364634e-01,6.514467445151816971e-01
-3.281250000000000000e-01,5.313336988160488605e-01,5.981677139400879417e-01,7.118287291022458163e-01
-3.018749999999999489e-01,5.525534732738108801e-01,6.094736156196186583e-01,6.870937972340602773e-01
-2.756249999999999534e-01,6.170633815398652855e-01,7.167957873458363771e-01,7.152542695140619022e-01
-2.493749999999999578e-01,6.024708489456188643e-01,7.616859569049272416e-01,7.458046683562470358e-01
-2.231249999999999623e-01,6.562456812753951763e-01,7.417039376153468089e-01,7.133275711155756538e-01
-1.968749999999999667e-01,6.241162644746106603e-01,7.155518953375215041e-01,6.788166013996332904e-01
-1.706249999999999711e-01,6.194048777405245509e-01,6.743207792631774611e-01,6.703803625020812174e-01
-1.443749999999999756e-01,6.481195904430822052e-01,6.166492672632651884e-01,7.207435612203094699e-01
-1.181249999999999800e-01,6.445347110650379019e-01,6.487334697381079707e-01,7.576518574746169410e-01
-9.187499999999998446e-02,6.666246884814471807e-01,6.488877736722585832e-01,7.270701278895147501e-01
-6.562499999999998890e-02,6.925967380578320620e-01,6.821240533148129614e-01,7.434534462409134736e-01
-3.937499999999999334e-02,6.804278210506913283e-01,7.515536315807627155e-01,7.237126901878390139e-01
-1.312499999999999778e-02,6.767704230829475476e-01,7.457351974974927300e-01,7.579770098886193797e-01
1.312499999999999778e-02,6.977336494566629410e-01,7.271704762229229679e-01,6.912777294417522533e-01
3.937499999999999334e-02,6.894627779952893221e-01,7.291540900545687709e-01,7.049148106379661272e-01
6.562499999999998890e-02,7.714915837372171570e-01,7.216356921429581961e-01,7.388430606313203253e-01
9.187499999999998446e-02,7.626682668916332508e-01,7.197698615645498066e-01,7.107062094305439670e-01
1.181249999999999800e-01,8.025423172805610239e-01,7.527712866834340710e-01,7.584628098026714449e-01
1.443749999999999756e-01,7.851554458590420671e-01,7.382138632259581668e-01,7.220384425588585176e-01
1.706249999999999711e-01,8.008096869717493682e-01,7.436052024869428401e-01,7.017675966483077898e-01
1.968750000000000222e-01,7.188809057397523850e-01,7.220778332579996794e-01,6.950852269729191901e-01
2.231250000000000178e-01,7.150074287343697321e-01,7.236951844827770319e-01,7.571233712089412426e-01
2.493750000000000133e-01,7.511864025980861115e-01,6.870924253132406623e-01,7.762294300643641787e-01
2.756250000000000089e-01,7.707678921389029547e-01,6.817575815593391875e-01,7.039934102366298685e-01
3.018750000000000044e-01,7.672544558903939826e-01,6.291758702917097379e-01,7.133797490708063682e-01
3.281250000000000000e-01,8.500217705108830124e-01,5.916361420237825630e-01,6.958384032613427195e-01
3.543749999999999956e-01,8.443481975585369614e-01,6.430239170073209776e-01,6.182092264127235781e-01
3.806249999999999911e-01,7.823210106985966084e-01,6.387509301448980326e-01,6.381397856011995495e-01
4.068749999999999867e-01,7.591684481445426513e-01,6.189014792826806888e-01,6.587342231234502021e-01
4.331249999999999822e-01,7.812802019055326008e-01,6.354114516589108863e-01,6.131341659094254881e-01
4.593749999999999778e-01,7.530569672283632388e-01,6.047036741408102767e-01,5.809970968118396417e-01
4.856249999999999734e-01,7.510905337522925107e-01,6.198752638662554659e-01,5.622584315539160826e-01
5.118749999999999689e-01,7.341102349261424687e-01,5.676686795737758695e-01,5.608772953801993699e-01
5.381249999999999645e-01,7.169757993831836762e-01,5.995149382648520264e-01,5.649584897909418757e-01
5.643749999999999600e-01,6.970512818727482296e-01,5.979565636675175933e-01,5.536911109936595299e-01
5.906249999999999556e-01,6.050914588029069341e-01,5.546041506850644121e-01,5.660612912448450551e-01
6.168749999999999512e-01,5.573763938080840141e-01,5.292136668404490152e-01,5.818648815370799365e-01
6.431249999999999467e-01,5.359460556727990710e-01,4.905472670533056467e-01,5.779216275088292498e-01
6.693749999999999423e-01,5.355324296052947908e-01,5.043904966852822414e-01,5.180034993883212424e-01
6.956249999999999378e-01,5.429838608400743283e-01,5.478388718277245051e-01,4.962016859004122482e-01
7.218749999999999334e-01,5.443639883566731008e-01,5.024615863402801530e-01,4.720952512003359636e-01
7.481249999999999289e-01,5.038980624846701728e-01,4.659204883139761999e-01,4.567320495792421275e-01
7.743749999999999245e-01,5.171322835478479041e-01,4.625987664919806175e-01,4.205172837740598357e-01
8.006249999999999201e-01,4.834643127889535763e-01,4.717249523120126686e-01,4.216027876630891735e-01
8.268749999999999156e-01,4.864329985869765283e-01,4.582278955431420275e-01,3.667565867979203365e-01
