# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.818778697053259272e-02,4.489838713218567007e-03,4.584404477709071342e-03,1.321671424134861911e-02,4.792260812723159180e-03,8.819510596767329152e-03,1.310283574189092040e-02,8.555608437734629063e-03,4.215583987646449177e-03
-1.096093750000000000e+01,1.878095846912457983e-02,4.760877662301877568e-03,4.791825495371682467e-03,1.388386999667583568e-02,5.197000974815140298e-03,9.514037409353337180e-03,1.441335013872514434e-02,8.392223876527651547e-03,4.861496437338634798e-03
-1.060156250000000000e+01,2.011741008672158354e-02,5.778263124583167196e-03,5.752035980698578729e-03,1.449721973286243956e-02,5.895738613743196216e-03,1.083323622036257150e-02,1.569961353300325033e-02,9.677378381121306758e-03,5.899574805841786840e-03
-1.024218750000000000e+01,2.154884441034232365e-02,6.498724376542041464e-03,6.501364604125606239e-03,1.499846549506641223e-02,6.428364805223419839e-03,1.169363805994619483e-02,1.571776603614986889e-02,1.118812272675900540e-02,6.447375883606779740e-03
-9.882812500000000000e+00,2.298586194709678621e-02,7.974296183179400976e-03,7.598706243237656789e-03,1.658412848088955047e-02,7.251493945448506291e-03,1.230359772732068750e-02,1.649941680841382485e-02,1.252705800608294034e-02,7.071900122893637862e-03
-9.523437500000000000e+00,2.536001366362402101e-02,8.513085010518735285e-03,9.164043473455261296e-03,1.919593348450807785e-02,7.532522067631881695e-03,1.363432977409584357e-02,1.778746123836276102e-02,1.312695878859384581e-02,8.175252984783212482e-03
-9.164062500000000000e+00,2.834300553528289537e-02,9.812649757930546127e-03,1.076849114810706810e-02,2.011480737608779476e-02,9.265372539974472271e-03,1.452660538012134905e-02,1.776046033042685129e-02,1.342721316265154709e-02,8.684301811574599364e-03
-8.804687500000000000e+00,3.017174990250796190e-02,1.064450098276903574e-02,1.148897815235182772e-02,2.202332324567151181e-02,9.962272352381788126e-03,1.650731026315903349e-02,2.047442875852058600e-02,1.637336849010406076e-02,9.581657875040928973e-03
-8.445312500000000000e+00,3.213402329143668495e-02,1.284767573480592902e-02,1.310402988199931007e-02,2.348921754948189375e-02,9.878799363569190986e-03,1.789204302489120005e-02,2.088355934764610233e-02,1.744956098506856082e-02,9.703399329517600411e-03
-8.085937500000000000e+00,3.506286472005241961e-02,1.458502696594411556e-02,1.461265519479502950e-02,2.430236893674866255e-02,1.173449837146996362e-02,1.899520098825391301e-02,2.261440188940087859e-02,1.922163345656493702e-02,1.104312876396393479e-02
