# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,8.642993022120276647e-02,1.872225713060231972e-02
6.899999999999999467e-01,9.123302479619564698e-02,1.785482062441945406e-02
1.034000000000000030e+00,9.587954281008219393e-02,1.721478860527606708e-02
1.377999999999999892e+00,9.550803467151217085e-02,1.672319707011028431e-02
1.723999999999999977e+00,9.458888318975675058e-02,1.633096860651590820e-02
2.068000000000000060e+00,9.432882141467449633e-02,1.596651926238905339e-02
2.411999999999999922e+00,9.444874059066644956e-02,1.558926099506637020e-02
2.758000000000000007e+00,9.374651466684984225e-02,1.519652620696921273e-02
3.101999999999999869e+00,9.312548662846048542e-02,1.482722226922135976e-02
3.446000000000000174e+00,9.343232600410802946e-02,1.448981738188133937e-02
3.791999999999999815e+00,9.362867962157173096e-02,1.417788420339273839e-02
4.136000000000000121e+00,9.340913199271638767e-02,1.387944053407520750e-02
4.482000000000000206e+00,9.325078912655831997e-02,1.359520297253177627e-02
4.828000000000000291e+00,9.295362506351295684e-02,1.331258948345971638e-02
5.171999999999999709e+00,9.272747802734375433e-02,1.303518061457766865e-02
5.517999999999999794e+00,9.243191126802341451e-02,1.277357112118202194e-02
5.862000000000000099e+00,9.245189126104838562e-02,1.250727585932831683e-02
6.206000000000000405e+00,9.281216852579660115e-02,1.222314352530845701e-02
6.551999999999999602e+00,9.334912444733001191e-02,1.195595107064965218e-02
6.895999999999999908e+00,9.328682211324952622e-02,1.170780703510053596e-02
7.240000000000000213e+00,9.325146727166780392e-02,1.145627150858382313e-02
7.586000000000000298e+00,9.340394411657781948e-02,1.120322907181183283e-02
7.929999999999999716e+00,9.341436455090440516e-02,1.094911706779679722e-02
8.273999999999999133e+00,9.350418869066505489e-02,1.069227991185670024e-02
8.619999999999999218e+00,9.343254876015080757e-02,1.043155025637375506e-02
8.964000000000000412e+00,9.328993453196465779e-02,1.017261660542745881e-02
9.307999999999999829e+00,9.313356976084920247e-02,9.917933828671010588e-03
9.653999999999999915e+00,9.299526588719700393e-02,9.678387029583923953e-03
9.997999999999999332e+00,9.295565089580415385e-02,9.454603550366405887e-03
