# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.294406658420116374e-01,1.007780595129450596e+01,1.099135220361730614e+00,1.382613641447984065e+01,9.348801614176956154e-02,-4.069003635101998625e-03,2.838578200015010045e-02,-1.012850063137623637e-02,2.864850497599501222e-02,2.840837686381016969e-01,-3.226822518878801060e-02,5.121335242767297569e-01,6.302773408556709978e-01,4.985144876850375883e-01,1.929953919565163289e+01,1.382613641447984065e+01,1.231925922326232836e+01,9.736916840570813969e-01
