# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.209115998641304479e-01,1.750198913172053630e-02
6.899999999999999467e-01,2.512127689085145166e-01,1.440164669059957811e-02
1.034999999999999920e+00,2.655136935763889316e-01,1.342573356050474724e-02
1.379999999999999893e+00,2.700623280400815673e-01,1.223977041307738531e-02
1.721999999999999975e+00,2.760300505634799562e-01,1.153073825870846655e-02
2.067000000000000171e+00,2.803681621726837880e-01,1.110516553256284122e-02
2.411999999999999922e+00,2.841960801461442809e-01,1.060352454830379779e-02
2.757000000000000117e+00,2.879789962906919021e-01,9.702110096968261446e-03
3.101999999999999869e+00,2.892462864180367355e-01,9.139244357189780718e-03
3.447000000000000064e+00,2.907959650148679853e-01,8.906366611709605474e-03
3.791999999999999815e+00,2.918860610124933697e-01,8.548896265281588636e-03
4.136999999999999567e+00,2.940767362842186539e-01,8.375179719571282724e-03
4.482000000000000206e+00,2.935360552452866978e-01,7.985132556439089938e-03
4.826999999999999957e+00,2.931625969481562177e-01,7.663784734736262157e-03
5.168999999999999595e+00,2.935777955117044313e-01,7.382400983003737337e-03
5.514000000000000234e+00,2.936559204057285766e-01,7.178148361965347966e-03
5.858999999999999986e+00,2.957357489212643076e-01,6.988978303942606184e-03
6.203999999999999737e+00,2.956133862414873636e-01,6.756114599020088436e-03
6.549000000000000377e+00,2.976315491868987140e-01,6.632568139832803467e-03
6.894000000000000128e+00,3.014118888197617196e-01,6.545075265736956770e-03
7.238999999999999879e+00,3.047647555504472416e-01,6.423024748175311903e-03
7.583999999999999631e+00,3.048022621895190576e-01,6.263770544972058034e-03
7.929000000000000270e+00,3.055769436167864450e-01,6.194805900232125233e-03
8.273999999999999133e+00,3.075114725438875540e-01,6.171897793708288303e-03
8.615999999999999659e+00,3.090930714160065595e-01,6.151555244259360525e-03
8.961000000000000298e+00,3.101852855429081401e-01,6.135629719866802535e-03
9.305999999999999162e+00,3.111300748509027159e-01,6.067154918690315611e-03
9.650999999999999801e+00,3.107912653562454608e-01,5.972949354591089964e-03
9.996000000000000441e+00,3.106753791360293837e-01,5.847038607100180606e-03
