# pos_1,concentration
1.389139705019461386e-03,8.038070637132586072e-01
2.470278535103650856e-03,4.520139294058770907e-01
4.392845456035934966e-03,1.143837504299690222e+00
7.811706625951745156e-03,1.286454195940619050e+00
1.389139705019461560e-02,5.626649445992808474e-01
2.470278535103651030e-02,9.040278588117544034e-01
4.392845456035934792e-02,9.913258370597313185e-01
7.811706625951746197e-02,1.129220905325654334e+00
1.389139705019461490e-01,9.685875117744764395e-01
2.470278535103651030e-01,1.062232734103811360e+00
4.392845456035935348e-01,9.659072258530718713e-01
7.811706625951745364e-01,1.004148969609205189e+00
