# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,8.565903942304290197e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,0.000000000000000000e+00
7.811706625951746197e-02,1.523257060897095672e+00
1.389139705019461490e-01,1.713180788460858084e+00
2.470278535103651030e-01,1.445088532310589091e+00
4.392845456035935348e-01,2.708776667589711251e-01
7.811706625951745364e-01,1.066279942627966992e+00
