# pos_1,average_velocity_axis
1.389139705019461386e-03,2.265219317199647642e-01
2.470278535103650856e-03,2.313279914530182446e-01
4.392845456035934966e-03,1.455879336349862330e-01
7.811706625951745156e-03,5.825912796881195510e-02
1.389139705019461560e-02,-3.081823485290427142e-02
2.470278535103651030e-02,-1.163437732793527607e-01
4.392845456035934792e-02,-2.087929791996503137e-01
7.811706625951746197e-02,-3.101077886550933083e-01
1.389139705019461490e-01,-4.055928442144136059e-01
2.470278535103651030e-01,-4.984989563407602464e-01
4.392845456035935348e-01,-5.901838659478324534e-01
7.811706625951745364e-01,-6.967214917042842126e-01
