# pos_1,average_velocity_axis
1.389139705019461386e-03,8.702303652924604782e-03
2.470278535103650856e-03,1.696642297988521300e-02
4.392845456035934966e-03,-5.633668948852055963e-02
7.811706625951745156e-03,-1.561126373626368358e-01
1.389139705019461560e-02,-2.563473193473253531e-01
2.470278535103651030e-02,-2.949040444091957092e-01
4.392845456035934792e-02,-3.798220653670086877e-01
7.811706625951746197e-02,-4.420232177305810084e-01
1.389139705019461490e-01,-5.204181869402761951e-01
2.470278535103651030e-01,-6.421177583797675892e-01
4.392845456035935348e-01,-7.289924895550555783e-01
7.811706625951745364e-01,-8.261777818179195654e-01
