# pos_1,average_velocity_axis
1.389139705019461386e-03,5.925086107925013959e-03
2.470278535103650856e-03,-5.453030303030783482e-02
4.392845456035934966e-03,-1.310807164295226812e-01
7.811706625951745156e-03,-2.410937570110232298e-01
1.389139705019461560e-02,-3.717943987262457561e-01
2.470278535103651030e-02,-4.846994923912787967e-01
4.392845456035934792e-02,-5.798268053398301092e-01
7.811706625951746197e-02,-6.445941431425722401e-01
1.389139705019461490e-01,-7.136000462079765683e-01
2.470278535103651030e-01,-7.966028312138055956e-01
4.392845456035935348e-01,-8.863728006274185223e-01
7.811706625951745364e-01,-9.813475454901221529e-01
