# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,9.681718607396794241e-01
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,5.165040255997329632e-01
7.811706625951746197e-02,9.681718607396794241e-01
1.389139705019461490e-01,1.197774703796786522e+00
2.470278535103651030e-01,1.928825795245066033e+00
4.392845456035935348e-01,1.342910466559305904e+00
7.811706625951745364e-01,5.712213978364109046e-01
