# pos_1,concentration
1.389139705019461386e-03,2.284647210785284432e-01
2.470278535103650856e-03,3.211878850263578111e-01
4.392845456035934966e-03,1.806172209008075347e-01
7.811706625951745156e-03,6.094111641213487834e-02
1.389139705019461560e-02,2.398879571324547821e-01
2.470278535103651030e-02,4.111204928337380826e-01
4.392845456035934792e-02,4.623800855060672399e-01
7.811706625951746197e-02,7.312933969456184569e-01
1.389139705019461490e-01,8.293269375150579270e-01
2.470278535103651030e-01,1.015596092453343591e+00
4.392845456035935348e-01,1.079007277661424347e+00
7.811706625951745364e-01,1.090033435558385833e+00
