# pos_1,average_velocity_axis
1.389139705019461386e-03,9.066051290982703181e-02
2.470278535103650856e-03,9.796171867169004011e-02
4.392845456035934966e-03,9.992890159510491033e-02
7.811706625951745156e-03,-2.466666666663133028e-02
1.389139705019461560e-02,-1.046305792972659909e-01
2.470278535103651030e-02,-3.056410256409603649e-02
4.392845456035934792e-02,-7.577818134647941462e-02
7.811706625951746197e-02,-2.299467086008817607e-01
1.389139705019461490e-01,-3.100961240837425970e-01
2.470278535103651030e-01,-4.005461728437702540e-01
4.392845456035935348e-01,-4.964868718710945816e-01
7.811706625951745364e-01,-6.173184833870660748e-01
