# pos_1,concentration
1.389139705019461386e-03,7.906988254434731971e+02
2.470278535103650856e-03,8.337049224868783881e+01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,0.000000000000000000e+00
7.811706625951746197e-02,8.788021505175552806e-01
1.389139705019461490e-01,0.000000000000000000e+00
2.470278535103651030e-01,8.337049224868783304e-01
4.392845456035935348e-01,4.688267309289884666e-01
7.811706625951745364e-01,0.000000000000000000e+00
