# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.503205697885522107e-01
7.811706625951745156e-03,1.690629368365255958e-01
1.389139705019461560e-02,4.753553797061204483e-02
2.470278535103651030e-02,2.138495793282411128e-01
4.392845456035934792e-02,4.208975954079461346e-01
7.811706625951746197e-02,5.494545447187082488e-01
1.389139705019461490e-01,9.412036518181183808e-01
2.470278535103651030e-01,1.082613495349220578e+00
4.392845456035935348e-01,1.149952358882424530e+00
7.811706625951745364e-01,1.039737061544632413e+00
