# pos_1,concentration
1.389139705019461386e-03,1.610132319982009896e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.527505639618257804e+00
7.811706625951745156e-03,1.145306060824883954e+00
1.389139705019461560e-02,1.288105855985607562e+00
2.470278535103651030e-02,1.267621519570692579e+00
4.392845456035934792e-02,8.146696744630708142e-01
7.811706625951746197e-02,1.088040757783639734e+00
1.389139705019461490e-01,8.694714527902850376e-01
2.470278535103651030e-01,8.330084271464549550e-01
4.392845456035935348e-01,9.063200128401665001e-01
7.811706625951745364e-01,1.116673409304261844e+00
