# pos_1,average_velocity_axis
1.389139705019461386e-03,2.989994950345002400e-01
2.470278535103650856e-03,2.691631445477635776e-01
4.392845456035934966e-03,1.892782324058915888e-01
7.811706625951745156e-03,1.021577071577027679e-01
1.389139705019461560e-02,-2.242560359347361976e-03
2.470278535103651030e-02,-1.129692897141168634e-01
4.392845456035934792e-02,-2.160157141360561639e-01
7.811706625951746197e-02,-3.322408599658338568e-01
1.389139705019461490e-01,-4.114241200466200454e-01
2.470278535103651030e-01,-4.896925723620308979e-01
4.392845456035935348e-01,-5.825329048517831065e-01
7.811706625951745364e-01,-6.838685872123251297e-01
