# pos_1,concentration
1.389139705019461386e-03,5.071583151157070812e-01
2.470278535103650856e-03,2.138970592526034942e-01
4.392845456035934966e-03,4.009438525147588500e-02
7.811706625951745156e-03,2.029205676150660498e-01
1.389139705019461560e-02,3.930476942146728381e-01
2.470278535103651030e-02,2.424166671529506822e-01
4.392845456035934792e-02,4.290099221907918703e-01
7.811706625951746197e-02,6.583645082622141542e-01
1.389139705019461490e-01,7.822917010659778958e-01
2.470278535103651030e-01,9.546938744641202401e-01
4.392845456035935348e-01,1.218468367792352236e+00
7.811706625951745364e-01,1.050226671056641914e+00
