# pos_1,average_velocity_axis
1.389139705019461386e-03,2.966667261586054538e-01
2.470278535103650856e-03,3.068288087958246924e-01
4.392845456035934966e-03,2.881822447215725558e-01
7.811706625951745156e-03,1.840705128204972729e-01
1.389139705019461560e-02,1.275832710978380968e-01
2.470278535103651030e-02,1.385897435897437413e-01
4.392845456035934792e-02,1.000220422852018398e-01
7.811706625951746197e-02,1.075327475607796603e-02
1.389139705019461490e-01,-7.618190591073624451e-02
2.470278535103651030e-01,-1.962820385695945025e-01
4.392845456035935348e-01,-2.739180590760951217e-01
7.811706625951745364e-01,-3.850756683396494573e-01
