# pos_1,average_velocity_axis
1.389139705019461386e-03,-4.870932607211175998e-03
2.470278535103650856e-03,-6.736377322983293225e-02
4.392845456035934966e-03,-1.476930882896665131e-01
7.811706625951745156e-03,-2.609522800372748308e-01
1.389139705019461560e-02,-3.904420094552211173e-01
2.470278535103651030e-02,-4.987005400870443972e-01
4.392845456035934792e-02,-5.814502457380921197e-01
7.811706625951746197e-02,-6.564562007114052022e-01
1.389139705019461490e-01,-7.248989313840958904e-01
2.470278535103651030e-01,-8.064433159133999052e-01
4.392845456035935348e-01,-8.926159434596337983e-01
7.811706625951745364e-01,-9.879791129114239290e-01
