# pos_1,average_velocity_axis
1.389139705019461386e-03,1.746452782433221274e-01
2.470278535103650856e-03,1.653311036789359978e-01
4.392845456035934966e-03,1.065913664394594063e-01
7.811706625951745156e-03,3.011026261874171633e-02
1.389139705019461560e-02,-5.178146235389691904e-02
2.470278535103651030e-02,-1.418558824516102934e-01
4.392845456035934792e-02,-2.248644026556354258e-01
7.811706625951746197e-02,-3.252866046921528698e-01
1.389139705019461490e-01,-4.073475619675055448e-01
2.470278535103651030e-01,-4.974880227399010590e-01
4.392845456035935348e-01,-5.987911684589710681e-01
7.811706625951745364e-01,-7.081836507065221165e-01
