# pos_1,concentration
1.389139705019461386e-03,3.376834668451100807e-01
2.470278535103650856e-03,2.531911576540673003e-01
4.392845456035934966e-03,2.847597022433335789e-01
7.811706625951745156e-03,2.401982224804881660e-01
1.389139705019461560e-02,3.827079290911246101e-01
2.470278535103651030e-02,4.240951890705628724e-01
4.392845456035934792e-02,6.264713449353338515e-01
7.811706625951746197e-02,7.085847563174400010e-01
1.389139705019461490e-01,8.307013284389705987e-01
2.470278535103651030e-01,9.450359959438061619e-01
4.392845456035935348e-01,1.107359292098763603e+00
7.811706625951745364e-01,1.083894478943202788e+00
