# pos_1,concentration
1.389139705019461386e-03,1.612152561286880559e+00
2.470278535103650856e-03,1.813160015446159345e+00
4.392845456035934966e-03,5.098074029340735613e-01
7.811706625951745156e-03,8.600573116733916113e-01
1.389139705019461560e-02,3.224305122573760674e-01
2.470278535103651030e-02,8.159220069507719941e-01
4.392845456035934792e-02,8.156918446945176093e-01
7.811706625951746197e-02,1.146743082231188815e+00
1.389139705019461490e-01,1.080142216062209837e+00
2.470278535103651030e-01,1.142290809731080437e+00
4.392845456035935348e-01,9.584379175160584463e-01
7.811706625951745364e-01,9.804653353076663302e-01
