# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,2.021475125066948264e-01
7.811706625951745156e-03,1.136759000669474440e-01
1.389139705019461560e-02,1.917739688575587353e-01
2.470278535103651030e-02,3.954222352093653137e-01
4.392845456035934792e-02,7.479457962747707578e-01
7.811706625951746197e-02,7.502609404418530969e-01
1.389139705019461490e-01,8.757677911161848572e-01
2.470278535103651030e-01,1.236593171927469426e+00
4.392845456035935348e-01,1.380667510420725996e+00
7.811706625951745364e-01,8.264237934867079138e-01
