# pos_1,average_velocity_axis
1.389139705019461386e-03,7.299770867430445120e-01
2.470278535103650856e-03,6.598325791855204070e-01
4.392845456035934966e-03,6.016584302325583833e-01
7.811706625951745156e-03,4.968597359735980046e-01
1.389139705019461560e-02,3.160185235419492034e-01
2.470278535103651030e-02,1.705382623590808999e-01
4.392845456035934792e-02,4.695332739250825116e-02
7.811706625951746197e-02,2.960365947730582339e-03
1.389139705019461490e-01,-6.996887488189934556e-02
2.470278535103651030e-01,-1.334056844850066981e-01
4.392845456035935348e-01,-2.235823344933597911e-01
7.811706625951745364e-01,-3.042293928309383055e-01
