# pos_1,concentration
1.389139705019461386e-03,5.761818795271945959e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,3.240108816839886718e-01
4.392845456035934792e-02,9.110235429113375805e-01
7.811706625951746197e-02,1.024612372800737026e+00
1.389139705019461490e-01,1.786163826534302723e+00
2.470278535103651030e-01,1.944065290103931698e+00
4.392845456035935348e-01,1.166110134926512387e+00
7.811706625951745364e-01,5.225523101283758853e-01
