# pos_1,average_velocity_axis
1.389139705019461386e-03,-4.024884204971885399e-02
2.470278535103650856e-03,-9.760895917958313517e-02
4.392845456035934966e-03,-1.838539242953123320e-01
7.811706625951745156e-03,-3.098004327522735357e-01
1.389139705019461560e-02,-4.532641790643357482e-01
2.470278535103651030e-02,-5.720095198491397248e-01
4.392845456035934792e-02,-6.602866086863652395e-01
7.811706625951746197e-02,-7.226680787928871919e-01
1.389139705019461490e-01,-7.885147337608909845e-01
2.470278535103651030e-01,-8.666204104537783559e-01
4.392845456035935348e-01,-9.521645687762519961e-01
7.811706625951745364e-01,-1.039145514104096835e+00
