# pos_1,average_velocity_axis
1.389139705019461386e-03,-4.216120330254177762e-02
2.470278535103650856e-03,-9.959355073783844603e-02
4.392845456035934966e-03,-1.846332773118085635e-01
7.811706625951745156e-03,-3.088397844938411407e-01
1.389139705019461560e-02,-4.538650805313100833e-01
2.470278535103651030e-02,-5.778132419195353142e-01
4.392845456035934792e-02,-6.634717712066395823e-01
7.811706625951746197e-02,-7.264455663928066631e-01
1.389139705019461490e-01,-7.922433414212813885e-01
2.470278535103651030e-01,-8.697165206909763802e-01
4.392845456035935348e-01,-9.552800150796401102e-01
7.811706625951745364e-01,-1.043837426673169366e+00
