# pos_1,average_velocity_axis
1.389139705019461386e-03,4.100853886543497800e-05
2.470278535103650856e-03,-6.050443466888633104e-02
4.392845456035934966e-03,-1.382967538298277843e-01
7.811706625951745156e-03,-2.505616553929040369e-01
1.389139705019461560e-02,-3.784640786399842693e-01
2.470278535103651030e-02,-4.848903791325013257e-01
4.392845456035934792e-02,-5.749749666245705937e-01
7.811706625951746197e-02,-6.437749866212357785e-01
1.389139705019461490e-01,-7.143453003699639092e-01
2.470278535103651030e-01,-7.972176542055063875e-01
4.392845456035935348e-01,-8.834461541459951439e-01
7.811706625951745364e-01,-9.824376884598736703e-01
