# pos_1,average_velocity_axis
1.389139705019461386e-03,4.519851338526514883e-01
2.470278535103650856e-03,4.686208477237041037e-01
4.392845456035934966e-03,3.575989010989010231e-01
7.811706625951745156e-03,3.643713527851422662e-01
1.389139705019461560e-02,3.069496021220137205e-01
2.470278535103651030e-02,2.353076923076937166e-01
4.392845456035934792e-02,1.546968219573855441e-01
7.811706625951746197e-02,2.513749054876786640e-02
1.389139705019461490e-01,-2.332631063204262598e-02
2.470278535103651030e-01,-1.163876411213164708e-01
4.392845456035935348e-01,-2.090053923263054114e-01
7.811706625951745364e-01,-3.331890534008296045e-01
