# pos_1,average_velocity_axis
1.389139705019461386e-03,1.040358826996868984e-02
2.470278535103650856e-03,-5.037109823764034794e-02
4.392845456035934966e-03,-1.270332579185529664e-01
7.811706625951745156e-03,-2.384812488580293766e-01
1.389139705019461560e-02,-3.645078254458519740e-01
2.470278535103651030e-02,-4.823301866096875168e-01
4.392845456035934792e-02,-5.682098581307903906e-01
7.811706625951746197e-02,-6.443102622001697366e-01
1.389139705019461490e-01,-7.114418444095688132e-01
2.470278535103651030e-01,-7.925922336359084719e-01
4.392845456035935348e-01,-8.828268334183544397e-01
7.811706625951745364e-01,-9.795519801726948472e-01
