# pos_1,average_velocity_axis
1.389139705019461386e-03,2.421142672711303068e-01
2.470278535103650856e-03,2.506399880694204496e-01
4.392845456035934966e-03,2.411240619781426509e-01
7.811706625951745156e-03,1.384255319148796071e-01
1.389139705019461560e-02,7.720264681555435993e-02
2.470278535103651030e-02,4.322624434389712306e-02
4.392845456035934792e-02,4.315935579571892472e-02
7.811706625951746197e-02,-8.018155757286168916e-02
1.389139705019461490e-01,-1.545232609076573338e-01
2.470278535103651030e-01,-2.147672304653867881e-01
4.392845456035935348e-01,-3.130089287144247057e-01
7.811706625951745364e-01,-4.282491091505373770e-01
