# pos_1,concentration
1.389139705019461386e-03,1.155057165898637078e-01
2.470278535103650856e-03,1.948609132026145052e-01
4.392845456035934966e-03,3.652611471938660981e-01
7.811706625951745156e-03,1.848612937981912452e-01
1.389139705019461560e-02,1.963597182027682353e-01
2.470278535103651030e-02,3.702357350849676543e-01
4.392845456035934792e-02,4.967551601836577846e-01
7.811706625951746197e-02,7.271210889395521848e-01
1.389139705019461490e-01,8.813086175806599254e-01
2.470278535103651030e-01,1.038608667369935290e+00
4.392845456035935348e-01,1.051952103918334380e+00
7.811706625951745364e-01,1.087600611846025078e+00
