# pos_1,average_velocity_axis
1.389139705019461386e-03,-2.254462579721365836e-02
2.470278535103650856e-03,-7.523511347464603705e-02
4.392845456035934966e-03,-1.666314867524305021e-01
7.811706625951745156e-03,-3.045686918420100753e-01
1.389139705019461560e-02,-4.622758303735321483e-01
2.470278535103651030e-02,-5.879134090666147117e-01
4.392845456035934792e-02,-6.736678805395921454e-01
7.811706625951746197e-02,-7.404310835285867753e-01
1.389139705019461490e-01,-8.049359436761295283e-01
2.470278535103651030e-01,-8.809855373355863772e-01
4.392845456035935348e-01,-9.655400227806919533e-01
7.811706625951745364e-01,-1.046563718716418290e+00
