# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,9.605591019821668741e-01
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,3.037554589469606547e-01
2.470278535103651030e-02,5.124427419541097706e-01
4.392845456035934792e-02,3.842236407928667496e-01
7.811706625951746197e-02,1.080324156664606905e+00
1.389139705019461490e-01,9.112663768408819642e-01
2.470278535103651030e-01,1.434839677471507091e+00
4.392845456035935348e-01,1.344782742775033846e+00
7.811706625951745364e-01,7.562269096652247669e-01
