# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,8.003101896131851190e-01
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,2.530803033818895820e-01
4.392845456035934792e-02,3.557937829583682765e-01
7.811706625951746197e-02,6.002326422098889225e-01
1.389139705019461490e-01,7.650807374037106312e-01
2.470278535103651030e-01,9.363971225129912312e-01
4.392845456035935348e-01,1.444522758810975693e+00
7.811706625951745364e-01,9.443660237435584914e-01
