# pos_1,average_velocity_axis
1.389139705019461386e-03,1.300990990990810170e-01
2.470278535103650856e-03,7.825095765607918696e-02
4.392845456035934966e-03,-5.764747522414630405e-03
7.811706625951745156e-03,-1.287127630079180074e-01
1.389139705019461560e-02,-2.650374849198599003e-01
2.470278535103651030e-02,-3.962944538199315581e-01
4.392845456035934792e-02,-5.014270864074418244e-01
7.811706625951746197e-02,-5.681611856347452694e-01
1.389139705019461490e-01,-6.361583310303304817e-01
2.470278535103651030e-01,-7.091115240600833758e-01
4.392845456035935348e-01,-8.052544854592695867e-01
7.811706625951745364e-01,-8.879115759544932152e-01
