# pos_1,average_velocity_axis
1.389139705019461386e-03,1.083748251748407748e-01
2.470278535103650856e-03,5.262183192528602921e-02
4.392845456035934966e-03,-1.396177922233776507e-02
7.811706625951745156e-03,-1.087234292425127008e-01
1.389139705019461560e-02,-2.270107458639249731e-01
2.470278535103651030e-02,-3.320859644970415858e-01
4.392845456035934792e-02,-4.326238364553709470e-01
7.811706625951746197e-02,-5.232081263522453396e-01
1.389139705019461490e-01,-5.977545430325380549e-01
2.470278535103651030e-01,-6.831657630109644330e-01
4.392845456035935348e-01,-7.799729137032949122e-01
7.811706625951745364e-01,-8.824828548248543347e-01
