# pos_1,concentration
1.389139705019461386e-03,8.043102293243467038e-01
2.470278535103650856e-03,9.045937604448132108e-01
4.392845456035934966e-03,1.144553521516779249e+00
7.811706625951745156e-03,6.436297440410264636e-01
1.389139705019461560e-02,1.166249832520302565e+00
2.470278535103651030e-02,1.153357044567137280e+00
4.392845456035934792e-02,1.246291612318270570e+00
7.811706625951746197e-02,1.015504707264730522e+00
1.389139705019461490e-01,9.289783148696202364e-01
2.470278535103651030e-01,9.792227456815103537e-01
4.392845456035935348e-01,1.014837455744877603e+00
7.811706625951745364e-01,9.933352383033173805e-01
