# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.714092716688404849e-01
1.389139705019461560e-02,1.445857754702524756e-01
2.470278535103651030e-02,2.439196697448481888e-01
4.392845456035934792e-02,4.724610466726238966e-01
7.811706625951746197e-02,4.713754970893113128e-01
1.389139705019461490e-01,9.301684888586242428e-01
2.470278535103651030e-01,1.151842884906227438e+00
4.392845456035935348e-01,1.141526851476759363e+00
7.811706625951745364e-01,1.027598583654698805e+00
