# pos_1,concentration
1.389139705019461386e-03,1.005230473592273466e+00
2.470278535103650856e-03,7.913956912982416103e-01
4.392845456035934966e-03,9.218571822887844380e-01
7.811706625951745156e-03,1.018920972513704282e+00
1.389139705019461560e-02,1.055491997271886806e+00
2.470278535103651030e-02,9.101050449929780628e-01
4.392845456035934792e-02,9.409300895085521699e-01
7.811706625951746197e-02,9.581432302935886103e-01
1.389139705019461490e-01,1.031366465905672269e+00
2.470278535103651030e-01,9.796348092998947710e-01
4.392845456035935348e-01,1.010228319073709358e+00
7.811706625951745364e-01,1.007659214396447567e+00
