# pos_1,concentration
1.389139705019461386e-03,4.436759638624461211e-01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,1.403026588875886105e-01
7.811706625951745156e-03,3.944899156328804390e-01
1.389139705019461560e-02,3.105731747037121515e-01
2.470278535103651030e-02,5.738438577890807579e-01
4.392845456035934792e-02,4.489685084402835202e-01
7.811706625951746197e-02,5.759552768240053799e-01
1.389139705019461490e-01,7.143183018185380595e-01
2.470278535103651030e-01,1.055373703672961350e+00
4.392845456035935348e-01,1.150481802878226878e+00
7.811706625951745364e-01,1.065122772208777269e+00
