# pos_1,concentration
1.389139705019461386e-03,1.561075952102184203e+02
2.470278535103650856e-03,3.376375075492030930e+01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.200827655463218235e+00
2.470278535103651030e-02,6.752750150984062616e-01
4.392845456035934792e-02,7.594700937167412347e-01
7.811706625951746197e-02,2.135407094715554843e-01
1.389139705019461490e-01,8.405793588242527203e-01
2.470278535103651030e-01,9.453850211377685664e-01
4.392845456035935348e-01,1.215152149946786331e+00
7.811706625951745364e-01,6.619761993618219487e-01
