# pos_1,average_velocity_axis
1.389139705019461386e-03,2.747874652819761246e-02
2.470278535103650856e-03,-2.776300246984184095e-02
4.392845456035934966e-03,-1.189266286320818378e-01
7.811706625951745156e-03,-2.544639880268387278e-01
1.389139705019461560e-02,-4.020459669720292673e-01
2.470278535103651030e-02,-5.279053064752626812e-01
4.392845456035934792e-02,-6.127669601051969339e-01
7.811706625951746197e-02,-6.802978467273204100e-01
1.389139705019461490e-01,-7.499077659393198481e-01
2.470278535103651030e-01,-8.253025343662221402e-01
4.392845456035935348e-01,-9.051535586215055940e-01
7.811706625951745364e-01,-9.905190124673919350e-01
