# pos_1,average_velocity_axis
1.389139705019461386e-03,7.157771606398577457e-02
2.470278535103650856e-03,8.045624336825482614e-02
4.392845456035934966e-03,8.529865585984720833e-02
7.811706625951745156e-03,-5.131135531134984468e-02
1.389139705019461560e-02,-1.266849816849904553e-01
2.470278535103651030e-02,-9.614546839299396852e-02
4.392845456035934792e-02,-1.309027992065263657e-01
7.811706625951746197e-02,-3.036448959845178264e-01
1.389139705019461490e-01,-3.862056085398460903e-01
2.470278535103651030e-01,-4.735738093825977435e-01
4.392845456035935348e-01,-5.519016939146980105e-01
7.811706625951745364e-01,-6.303748713305004081e-01
