# pos_1,average_velocity_axis
1.389139705019461386e-03,6.505237315875422865e-02
2.470278535103650856e-03,1.291897435909161165e-03
4.392845456035934966e-03,-7.838108793862526291e-02
7.811706625951745156e-03,-1.732591255929027685e-01
1.389139705019461560e-02,-2.784604443696364617e-01
2.470278535103651030e-02,-3.675760767657690886e-01
4.392845456035934792e-02,-4.432606657141095474e-01
7.811706625951746197e-02,-5.262223523326190477e-01
1.389139705019461490e-01,-6.046724785573239780e-01
2.470278535103651030e-01,-6.924786785373748810e-01
4.392845456035935348e-01,-7.867413474818560903e-01
7.811706625951745364e-01,-8.967115499746370899e-01
