# pos_1,concentration
1.389139705019461386e-03,4.020292839003892227e-01
2.470278535103650856e-03,4.521553605477437454e-01
4.392845456035934966e-03,7.627969339270148641e-01
7.811706625951745156e-03,7.149203977927546250e-01
1.389139705019461560e-02,7.638556394107393066e-01
2.470278535103651030e-02,1.130388401369359697e+00
4.392845456035934792e-02,8.263633450875993436e-01
7.811706625951746197e-02,1.029485372821566491e+00
1.389139705019461490e-01,9.889920383949571958e-01
2.470278535103651030e-01,9.856986859940815027e-01
4.392845456035935348e-01,1.037403830140740446e+00
7.811706625951745364e-01,1.001603477307649204e+00
